Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  Spbio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 enc(B):_1 dead(B):_1 retain(B):_1 enc(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 Hrate:_1 enc(B):_2 dead(B):_2 retain(B):_2 enc(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 Hrate:_2 enc(B):_3 dead(B):_3 retain(B):_3 enc(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 Hrate:_3 SPB_vir_LH
1 1898 VIRG 1 88698.8 87584 1.28527e+010 13952.5  1.28527e+010  51217.3 36366.7  122850 122850 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  1.28527e+010
1 1899 INIT 1 88698.8 87584 1.28527e+010 13952.5  1.28527e+010  51217.3 36366.7  122850 122850  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1.28527e+010
1 1900 TIME 1 88698.8 87584 1.28527e+010 13952.5  1.28527e+010  51217.3 36366.7  122850 122850  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1.28527e+010
1 1901 TIME 1 88698.8 87584 1.28527e+010 13952.5  1.28527e+010  51217.3 36366.7  122850 122850  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  5 5 5 7.1938 7.1938 7.1938 5 0.000344183 1.28527e+010
1 1902 TIME 1 88695.5 87580.7 1.2852e+010 13952.3  1.2852e+010  51214.9 36365.8  122846 122848  1.78006 1.78006 1 4.15683 4.15683 1.909 1 2.5861e-005  0 0 0 0 0 0 0 0  10 10 10 14.3876 14.3876 14.3876 10 0.0006884 1.2852e+010
1 1903 TIME 1 88687.5 87572.7 1.28505e+010 13952  1.28505e+010  51209.3 36363.3  122835 122841  1.78007 1.78007 1 4.15693 4.15693 1.90901 1 2.58638e-005  0 0 0 0 0 0 0 0  15 15 15 21.5816 21.5816 21.5816 15 0.00103273 1.28505e+010
1 1904 TIME 1 88676.4 87561.6 1.28484e+010 13951.6  1.28484e+010  51201.6 36360  122820 122832  1.7801 1.7801 1 4.15707 4.15707 1.90903 1 2.58676e-005  0 0 0 0 0 0 0 0  20 20 20 28.7758 28.7758 28.7758 20 0.0013772 1.28484e+010
1 1905 TIME 1 88662.5 87547.7 1.28458e+010 13951.1  1.28458e+010  51191.8 36355.9  122802 122820  3.56026 3.56026 2 8.31453 8.31453 3.81812 2 5.17451e-005  0 0 0 0 0 0 0 0  24 24 24 34.5314 34.5314 34.5314 24 0.001653 1.28458e+010
1 1906 TIME 1 88644.8 87530.1 1.28424e+010 13950.4  1.28424e+010  51179.5 36350.5  122779 122806  3.56034 3.56034 2 8.31499 8.31499 3.81819 2 5.17575e-005  0 0 0 0 0 0 0 0  29 29 29 41.7261 41.7261 41.7261 29 0.00199793 1.28424e+010
1 1907 TIME 1 88624.5 87509.8 1.28386e+010 13949.7  1.28386e+010  51165.4 36344.4  122752 122789  3.56043 3.56043 2 8.31554 8.31554 3.81827 2 5.17719e-005  0 0 0 0 0 0 0 0  34 34 34 48.9212 48.9212 48.9212 34 0.00234314 1.28386e+010
1 1908 TIME 1 88601.7 87487.1 1.28342e+010 13948.8  1.28342e+010  51149.4 36337.6  122722 122770  5.34081 5.34081 3 12.4743 12.4743 5.72754 3 7.7682e-005  0 0 0 0 0 0 0 0  39 39 39 56.1168 56.1168 56.1168 39 0.0026887 1.28342e+010
1 1909 TIME 1 88574.8 87460.2 1.28291e+010 13947.8  1.28291e+010  51130.7 36329.5  122686 122747  5.341 5.341 3 12.4753 12.4753 5.72771 3 7.77105e-005  0 0 0 0 0 0 0 0  44 44 44 63.3129 63.3129 63.3129 44 0.00303469 1.28291e+010
1 1910 TIME 1 88545.6 87431.1 1.28236e+010 13946.7  1.28236e+010  51110.4 36320.7  122648 122723  5.34121 5.34121 3 12.4765 12.4765 5.72789 3 7.77416e-005  0 0 0 0 0 0 0 0  49 49 49 70.5096 70.5096 70.5096 49 0.0033811 1.28236e+010
1 1911 TIME 1 88514.1 87399.7 1.28177e+010 13945.6  1.28177e+010  51088.4 36311.3  122606 122697  5.34143 5.34143 3 12.4778 12.4778 5.72809 3 7.7775e-005  0 0 0 0 0 0 0 0  54 54 54 77.7069 77.7069 77.7069 54 0.00372798 1.28177e+010
1 1912 TIME 1 88480.6 87366.2 1.28113e+010 13944.3  1.28113e+010  51065 36301.2  122562 122669  7.12223 7.12223 4 16.639 16.639 7.63774 4 0.000103748  0 0 0 0 0 0 0 0  59 59 59 84.9048 84.9048 84.9048 59 0.00407536 1.28113e+010
1 1913 TIME 1 88443.3 87329 1.28042e+010 13942.9  1.28042e+010  51039.1 36289.9  122513 122637  7.12258 7.12258 4 16.641 16.641 7.63805 4 0.000103801  0 0 0 0 0 0 0 0  63 63 63 90.6645 90.6645 90.6645 63 0.00435424 1.28042e+010
1 1914 TIME 1 88404.7 87290.6 1.2797e+010 13941.5  1.2797e+010  51012.3 36278.3  122462 122605  7.12295 7.12295 4 16.6431 16.6431 7.63837 4 0.000103855  0 0 0 0 0 0 0 0  68 68 68 97.8639 97.8639 97.8639 68 0.00470272 1.2797e+010
1 1915 TIME 1 88364.3 87250.2 1.27893e+010 13940  1.27893e+010  50984.1 36266.1  122408 122571  8.90417 8.90417 5 20.8066 20.8066 9.5484 5 0.000129891  0 0 0 0 0 0 0 0  73 73 73 105.064 105.064 105.064 73 0.00505179 1.27893e+010
1 1916 TIME 1 88320.4 87206.4 1.2781e+010 13938.3  1.2781e+010  50953.7 36252.7  122350 122533  8.90468 8.90468 5 20.8096 20.8096 9.54886 5 0.000129969  0 0 0 0 0 0 0 0  78 78 78 112.265 112.265 112.265 78 0.0054016 1.2781e+010
1 1917 TIME 1 88274.7 87160.9 1.27724e+010 13936.6  1.27724e+010  50922 36238.9  122290 122494  12.4673 12.4673 7 29.1378 29.1378 13.3691 7 0.00018207  0 0 0 0 0 0 0 0  125 125 125 179.921 179.921 179.921 125 0.00866274 1.27724e+010
1 1918 TIME 1 88196.6 87083 1.27577e+010 13933.7  1.27577e+010  50867.6 36215.4  122186 122428  16.031 16.031 9 37.4723 37.4723 17.1903 9 0.00023434  0 0 0 0 0 0 0 0  123 123 123 177.056 177.056 177.056 123 0.00853469 1.27577e+010
1 1919 TIME 1 88119.3 87005.8 1.27431e+010 13930.8  1.27431e+010  50814 36191.8  122084 122362  10.6884 10.6884 6 24.9877 24.9877 11.4611 6 0.000156392  0 0 0 0 0 0 0 0  77 77 77 110.848 110.848 110.848 77 0.0053494 1.27431e+010
1 1920 TIME 1 88079.8 86966.5 1.27358e+010 13929.3  1.27358e+010  50787 36179.5  122032 122328  10.689 10.689 6 24.991 24.991 11.4616 6 0.000156477  0 0 0 0 0 0 0 0  82 82 82 118.051 118.051 118.051 82 0.00570047 1.27358e+010
1 1921 TIME 1 88038.4 86925.3 1.27281e+010 13927.8  1.27281e+010  50758.6 36166.7  121978 122291  8.90798 8.90798 5 20.8286 20.8286 9.55182 5 0.000130471  0 0 0 0 0 0 0 0  70 70 70 100.78 100.78 100.78 70 0.00486955 1.27281e+010
1 1922 TIME 1 88007.9 86895 1.27224e+010 13926.7  1.27224e+010  50737.8 36157.1  121939 122264  7.12668 7.12668 4 16.6646 16.6646 7.64174 4 0.000104421  0 0 0 0 0 0 0 0  66 66 66 95.0243 95.0243 95.0243 66 0.00459363 1.27224e+010
