Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 F:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 F:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 F:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 F:_4 sel(B):_5 dead(B):_5 retain(B):_5 sel(N):_5 dead(N):_5 retain(N):_5 obs_cat:_5 F:_5 SSB_vir_LH ABC_buffer
1 1962 TIME 1 1389.68 1370.69 751.287 919.008  751.287  912.334 458.353  928.552 756.18  1.14 1.14 1.14 0.862729 0.862729 0.862729 1.14 0.000951781  0 0 0 0 0 0 0 0  21.34 21.34 21.34 17.8332 17.8332 17.8332 21.34 0.0190394  35.69 35.69 35.69 17.5629 17.5629 17.5629 35.69 0.0555563  0 0 0 0 0 0 0 0 751.287 NA
1 1963 TIME 1 1387.56 1364.32 746.976 795.093  746.976  907.448 456.868  925.143 754.379  1.3 1.3 1.3 0.986867 0.986867 0.986867 1.3 0.00110708  0 0 0 0 0 0 0 0  47.18 47.18 47.18 40.2635 40.2635 40.2635 47.18 0.0428675  52.4 52.4 52.4 25.8565 25.8565 25.8565 52.4 0.0834137  0 0 0 0 0 0 0 0 746.976 NA
1 1964 TIME 1 1362.75 1342.35 717.235 747.926  717.235  884.508 457.842  977.054 807.427  2.37 2.37 2.37 1.82061 1.82061 1.82061 2.37 0.00204175  0 0 0 0 0 0 0 0  19.83 19.83 19.83 17.3096 17.3096 17.3096 19.83 0.0181709  31.77 31.77 31.77 15.7899 15.7899 15.7899 31.77 0.051564  0 0 0 0 0 0 0 0 717.235 NA
1 1965 TIME 1 1389.19 1369.81 719.486 744.711  719.486  899.568 470.24  996.991 822.921  3.42 3.42 3.42 2.6759 2.6759 2.6759 3.42 0.00289561  0 0 0 0 0 0 0 0  26.66 26.66 26.66 23.4462 23.4462 23.4462 26.66 0.0241004  35.91 35.91 35.91 18.0188 18.0188 18.0188 35.91 0.0582006  0 0 0 0 0 0 0 0 719.486 NA
1 1966 TIME 1 1405.51 1386.14 726.215 755.679  726.215  908.996 477.141  993.193 817.996  5.78 5.78 5.78 4.55601 4.55601 4.55601 5.78 0.00482217  0 0 0 0 0 0 0 0  32.9 32.9 32.9 28.876 28.876 28.876 32.9 0.029439  37.05 37.05 37.05 18.7707 18.7707 18.7707 37.05 0.0599509  0 0 0 0 0 0 0 0 726.215 NA
1 1967 TIME 1 1410.16 1390.56 733.763 755.312  733.763  911.894 478.668  985.061 810.456  6.57 6.57 6.57 5.15131 5.15131 5.15131 6.57 0.00538969  0 0 0 0 0 0 0 0  17.17 17.17 17.17 14.9455 14.9455 14.9455 17.17 0.0151167  20.77 20.77 20.77 10.5472 10.5472 10.5472 20.77 0.0330286  0 0 0 0 0 0 0 0 733.763 NA
1 1968 TIME 1 1437.92 1418.42 757.529 736.069  757.529  933.5 484.918  993.819 815.02  9.24 9.24 9.24 7.17222 7.17222 7.17222 9.24 0.00742267  0 0 0 0 0 0 0 0  14.77 14.77 14.77 12.7136 12.7136 12.7136 14.77 0.0127164  20.69 20.69 20.69 10.4531 10.4531 10.4531 20.69 0.0319112  0 0 0 0 0 0 0 0 757.529 NA
1 1969 TIME 1 1460.37 1441.43 776.293 702.562  776.293  951.901 489.533  1000.74 818.488  11.91 11.91 11.91 9.17566 9.17566 9.17566 11.91 0.0094472  0 0 0 0 0 0 0 0  15.62 15.62 15.62 13.3201 13.3201 13.3201 15.62 0.013265  29.11 29.11 29.11 14.6132 14.6132 14.6132 29.11 0.043941  0 0 0 0 0 0 0 0 776.293 NA
1 1970 TIME 1 1467.13 1449.07 784.274 667.402  784.274  958.979 490.093  996.294 813.625  4.86 4.86 4.86 3.72599 3.72599 3.72599 4.86 0.00383865  0 0 0 0 0 0 0 0  24.98 24.98 24.98 21.1178 21.1178 21.1178 24.98 0.0211213  32.19 32.19 32.19 16.0753 16.0753 16.0753 32.19 0.0481048  0 0 0 0 0 0 0 0 784.274 NA
1 1971 TIME 1 1462.73 1445.56 786.869 637.303  786.869  958.524 487.037  980.239 799.261  2.07 2.07 2.07 1.57703 1.57703 1.57703 2.07 0.00162599  0 0 0 0 0 0 0 0  14.85 14.85 14.85 12.4062 12.4062 12.4062 14.85 0.0124909  24.99 24.99 24.99 12.4097 12.4097 12.4097 24.99 0.0369167  0 0 0 0 0 0 0 0 786.869 NA
1 1972 TIME 1 1467.73 1451.34 798.867 607.161  798.867  966.201 485.139  964.431 783.437  2.67 2.67 2.67 2.01903 2.01903 2.01903 2.67 0.00211032  0 0 0 0 0 0 0 0  32.85 32.85 32.85 27.114 27.114 27.114 32.85 0.0278052  45.03 45.03 45.03 22.2361 22.2361 22.2361 45.03 0.066498  0 0 0 0 0 0 0 0 798.867 NA
1 1973 TIME 1 1430.59 1415.05 782.964 563.892  782.964  942.779 472.268  928.788 754.923  2.09 2.09 2.09 1.56983 1.56983 1.56983 2.09 0.00168914  0 0 0 0 0 0 0 0  31.85 31.85 31.85 26.0429 26.0429 26.0429 31.85 0.0275578  37.86 37.86 37.86 18.6052 18.6052 18.6052 37.86 0.0568269  0 0 0 0 0 0 0 0 782.964 NA
1 1974 TIME 1 1393.73 1379.35 768.225 512.804  768.225  920.773 458.577  894.39 726.366  6.83 6.83 6.83 5.09068 5.09068 5.09068 6.83 0.00565695  0 0 0 0 0 0 0 0  28.16 28.16 28.16 22.776 22.776 22.776 28.16 0.0249561  33.31 33.31 33.31 16.2672 16.2672 16.2672 33.31 0.0508549  0 0 0 0 0 0 0 0 768.225 NA
1 1975 TIME 1 1351.9 1338.79 751.177 472.349  751.177  896.138 442.655  855.201 693.061  3.36 3.36 3.36 2.48146 2.48146 2.48146 3.36 0.00284075  0 0 0 0 0 0 0 0  16.76 16.76 16.76 13.36 13.36 13.36 16.76 0.0151568  22.51 22.51 22.51 10.9066 10.9066 10.9066 22.51 0.0347685  0 0 0 0 0 0 0 0 751.177 NA
1 1976 TIME 1 1323.73 1311.45 745.26 478.937  745.26  882.404 429.044  817.895 659.279  8.78 8.78 8.78 6.41587 6.41587 6.41587 8.78 0.0076239  0 0 0 0 0 0 0 0  21.4 21.4 21.4 16.7845 16.7845 16.7845 21.4 0.0198712  34.17 34.17 34.17 16.4139 16.4139 16.4139 34.17 0.0536813  0 0 0 0 0 0 0 0 745.26 NA
1 1977 TIME 1 1269.03 1255.82 720.451 642.696  720.451  847.662 408.159  768.726 618.286  5.51 5.51 5.51 3.98454 3.98454 3.98454 5.51 0.00498877  0 0 0 0 0 0 0 0  24.66 24.66 24.66 19.1368 19.1368 19.1368 24.66 0.0238544  30.52 30.52 30.52 14.5439 14.5439 14.5439 30.52 0.0495267  0 0 0 0 0 0 0 0 720.451 NA
