Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 Hrate:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 Hrate:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 Hrate:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 Hrate:_4 sel(B):_5 dead(B):_5 retain(B):_5 sel(N):_5 dead(N):_5 retain(N):_5 obs_cat:_5 Hrate:_5 SSB_vir_LH ABC_buffer
1 1970 TIME 1 154657 146133 72951.3 158009  72951.3  83202.6 62930.1  92852.2 84275  290.899 290.899 287.99 259.344 259.344 256.751 287.99 0.00245331  0 0 0 0 0 0 0 0  554 554 554 450.556 450.556 450.556 554 0.00546804  0 0 0 0 0 0 0 0  9.95999 9.95999 9.86 9.56355 9.56355 9.46754 9.86 7.81346e-05 72951.3 NA
1 1971 TIME 1 158008 148062 73712.5 130853  73712.5  84241 63820.9  94367.3 85666.7  382.414 382.414 378.59 341.914 341.914 338.495 378.59 0.00318915  0 0 0 0 0 0 0 0  701 701 701 571.219 571.219 571.219 701 0.00685522  0 0 0 0 0 0 0 0  12.1621 12.1621 12.04 11.7156 11.7156 11.598 12.04 9.42337e-05 73712.5 NA
1 1972 TIME 1 163318 149361 74392.4 18345.3  74392.4  84957 64404.4  94714.6 85949.9  482.596 482.596 477.77 432.562 432.562 428.237 477.77 0.00397892  0 0 0 0 0 0 0 0  421 421 421 343.8 343.8 343.8 421 0.00407842  0 0 0 0 0 0 0 0  20.3543 20.3543 20.15 19.6361 19.6361 19.4389 20.15 0.000155912 74392.4 NA
1 1973 TIME 1 171152 149803 75818.3 15006.6  75818.3  85276.7 64526.1  93409 84635.4  486.283 486.283 481.42 436.193 436.193 431.831 481.42 0.00395874  0 0 0 0 0 0 0 0  656 656 656 536.395 536.395 536.395 656 0.00627741  0 0 0 0 0 0 0 0  18.4351 18.4351 18.25 17.8839 17.8839 17.7044 18.25 0.000139346 75818.3 NA
1 1974 TIME 1 179937 166543 78118.4 19832.1  78118.4  93751.5 72791.9  124682 114603  444.677 444.677 440.23 402.466 402.466 398.441 440.23 0.00356537  0 0 0 0 0 0 0 0  418 418 418 342.932 342.932 342.932 418 0.00395225  0 0 0 0 0 0 0 0  44.8502 44.8502 44.4 44.9372 44.9372 44.4861 44.4 0.000329061 78118.4 NA
1 1975 TIME 1 187331 184372 81830.8 39651.2  81830.8  102911 81461.7  144235 133044  455.485 455.485 450.93 425.363 425.363 421.11 450.93 0.00348633  0 0 0 0 0 0 0 0  391.16 391.16 391.16 325.417 325.417 325.417 391.16 0.00360576  0 0 0 0 0 0 0 0  30.3042 30.3042 30 31.73 31.73 31.4115 30 0.000206849 81830.8 NA
1 1976 TIME 1 191034 187907 86736.5 13574.9  86736.5  105100 82807.5  129593 118564  565.192 565.192 559.54 544.326 544.326 538.883 559.54 0.00397241  0 0 0 0 0 0 0 0  718.52 718.52 718.52 611.776 611.776 611.776 718.52 0.00628159  0 0 0 0 0 0 0 0  42.1229 42.1229 41.7 44.4971 44.4971 44.0504 41.7 0.000263419 86736.5 NA
1 1977 TIME 1 190848 186537 91135.7 73237.8  91135.7  104899 81638.3  115768 105088  934.162 934.162 924.82 898.275 898.275 889.292 924.82 0.00606806  0 0 0 0 0 0 0 0  119.34 119.34 119.34 102.98 102.98 102.98 119.34 0.000971158  0 0 0 0 0 0 0 0  41.1632 41.1632 40.75 42.098 42.098 41.6754 40.75 0.00024451 91135.7 NA
1 1978 TIME 1 188693 182544 93795 109898  93795  103393 79151.1  105244 94903  1228.04 1228.04 1215.76 1144.64 1144.64 1133.2 1215.76 0.00769809  0 0 0 0 0 0 0 0  191.88 191.88 191.88 164.242 164.242 164.242 191.88 0.00146368  0 0 0 0 0 0 0 0  162.855 162.855 161.22 158.352 158.352 156.762 161.22 0.000962998 93795 NA
1 1979 TIME 1 185471 178540 93593.3 35686.5  93593.3  101716 76824.2  101482 91333.7  3171.53 3171.53 3139.81 2838.26 2838.26 2809.88 3139.81 0.0201417  6006.06 6006.06 5945.77 5828.23 5828.23 5769.72 5945.77 0.0474533  197.9 197.9 197.9 165.532 165.532 165.532 197.9 0.00146645  0 0 0 0 0 0 0 0  104.519 104.519 103.47 97.0556 97.0556 96.0813 103.47 0.000637014 93593.3 NA
1 1980 TIME 1 175389 162400 87635.8 61235.5  87635.8  93450.5 68949.7  87389.5 77855.4  5984.66 5984.66 5924.81 5169.35 5169.35 5117.66 5924.81 0.0414827  15738.9 15738.9 15580.9 14763.7 14763.7 14615.5 15580.9 0.139783  272 272 272 221.213 221.213 221.213 272 0.00213045  0 0 0 0 0 0 0 0  60.2347 60.2347 59.63 54.2349 54.2349 53.6905 59.63 0.000402062 87635.8 NA
1 1981 TIME 1 155495 142016 74936.7 101496  74936.7  82320.5 59696  86699.8 77135.8  4917.71 4917.71 4868.53 4165.95 4165.95 4124.29 4868.53 0.0412738  22902.7 22902.7 22672.8 21240.5 21240.5 21027.2 22672.8 0.254304  227.95 227.95 227.95 180.931 180.931 180.931 227.95 0.00213489  15.51 15.51 15.51 12.3107 12.3107 12.3107 15.51 0.000144321  72.1746 72.1746 71.45 65.2779 65.2779 64.6226 71.45 0.000576893 74936.7 NA
1 1982 TIME 1 133027 124691 60312.9 54189.9  60312.9  72408.9 52281.8  93976.8 83735.1  5859.78 5859.78 4961.49 5065.95 5065.95 4279.47 4961.49 0.0638135  20859.9 20859.9 20650.5 20110.9 20110.9 19909 20650.5 0.306091  157.51 157.51 157.51 124.055 124.055 124.055 157.51 0.00194767  38.11 38.11 38.11 29.9451 29.9451 29.9451 38.11 0.000469377  188.452 188.452 186.56 182.007 182.007 180.18 186.56 0.00188188 60312.9 NA
1 1983 TIME 1 114904 103210 48492.9 35008.8  48492.9  60171.6 43038.6  79332 69678  7825.18 7825.18 6625.36 7299.08 7299.08 6167.27 6625.36 0.108031  3999.59 3999.59 3357.17 4255.85 4255.85 3572.28 3357.17 0.0775631  131.46 131.46 131.46 106.831 106.831 106.831 131.46 0.00220173  279.96 279.96 279.96 226.31 226.31 226.31 279.96 0.00468425  33.7733 33.7733 33.73 35.857 35.857 35.7293 33.73 0.000407094 48492.9 NA
1 1984 TIME 1 113950 100990 46209.4 68161.6  46209.4  57918.9 43070.8  79846.8 71095.7  3832.69 3832.69 3244.91 3798.46 3798.46 3209.36 3244.91 0.0536857  7655.56 7655.56 6425.92 8565.96 8565.96 7190.09 6425.92 0.138913  294.74 294.74 294.74 253.031 253.031 253.031 294.74 0.00533744  324.8 324.8 324.8 277.454 277.454 277.454 324.8 0.0058726  26.6602 26.6602 26.62 29.6396 29.6396 29.5109 26.62 0.000323308 46209.4 NA
1 1985 TIME 1 113771 105599 45491.1 49891.9  45491.1  59569.4 46029.5  91236.1 82568.8  3042.67 3042.67 2575.58 3099.53 3099.53 2617.79 2575.58 0.0425246  7052.36 7052.36 5919.6 7964.83 7964.83 6685.51 5919.6 0.122305  182.61 182.61 182.61 162.637 162.637 162.637 182.61 0.00337676  585.78 585.78 585.78 519.325 519.325 519.325 585.78 0.0107904  27.1945 27.1945 27.16 31.0601 31.0601 30.9632 27.16 0.000328576 45491.1 NA
1 1986 TIME 1 114177 106643 45785.7 24217.7  45785.7  59672.2 46970.4  88374.7 80176.6  4236.13 4236.13 3586.53 4404.9 4404.9 3723.07 3586.53 0.0577169  6369.93 6369.93 5346.79 7267.09 7267.09 6099.84 5346.79 0.105018  256.77 256.77 256.77 234.231 234.231 234.231 256.77 0.00467902  500.83 500.83 500.83 454.637 454.637 454.637 500.83 0.00908404  83.4825 83.4825 83.39 96.7435 96.7435 96.5049 83.39 0.00097845 45785.7 NA
1 1987 TIME 1 113163 103732 46076.9 61155.8  46076.9  57875.5 45856.2  80180.1 72670.5  4894.85 4894.85 4145.12 5132.03 5132.03 4340.11 4145.12 0.0646886  9682.87 9682.87 8127.6 11065.9 11065.9 9288.48 8127.6 0.151696  181.31 181.31 181.31 168.062 168.062 168.062 181.31 0.00322884  584.62 584.62 584.62 539.619 539.619 539.619 584.62 0.010355  55.1883 55.1883 55.12 63.5043 63.5043 63.3125 55.12 0.000633836 46076.9 NA
1 1988 TIME 1 107482 100407 44253.1 37801.4  44253.1  55787.2 44620.1  80230.4 73135.6  4757.3 4757.3 4028.37 4952.39 4952.39 4187.07 4028.37 0.0648472  7256.05 7256.05 6090.58 8183.06 8183.06 6868.69 6090.58 0.116838  231.61 231.61 231.61 215.344 215.344 215.344 231.61 0.00421527  220.71 220.71 220.71 204.512 204.512 204.512 220.71 0.0039894  73.5464 73.5464 73.46 83.6753 83.6753 83.448 73.46 0.000882878 44253.1 NA
1 1989 TIME 1 103606 97611.8 43056.4 28308  43056.4  54123.3 43488.5  76765.2 70090  5329.88 5329.88 4513.47 5494.61 5494.61 4646.51 4513.47 0.0744683  9155.09 9155.09 7684.59 10201.4 10201.4 8562.87 7684.59 0.152517  211.96 211.96 211.96 195.957 195.957 195.957 211.96 0.00388564  253.61 253.61 253.61 233.693 233.693 233.693 253.61 0.00461467  45.1471 45.1471 45.1 50.8864 50.8864 50.774 45.1 0.000558074 43056.4 NA
1 1990 TIME 1 96535 88330.7 40221.8 44840.3  40221.8  49112.5 39218.2  65366.9 59412.9  8041.65 8041.65 5312.38 8253.81 8253.81 5439.65 5312.38 0.120276  5210.84 5210.84 4373.87 5793.4 5793.4 4862.86 4373.87 0.0934791  230.18 230.18 230.18 211.783 211.783 211.783 230.18 0.00448794  411.15 411.15 411.15 377.061 377.061 377.061 411.15 0.00796052  134.536 134.536 134.37 150.55 150.55 150.086 134.37 0.0017836 40221.8 NA
1 1991 TIME 1 90299.5 84270.4 37330.7 78632.4  37330.7  46612.1 37658.3  66457.1 60905.8  5850.08 5850.08 3864.5 5979.5 5979.5 3939.8 3864.5 0.0941081  2430.57 2430.57 2040.17 2689.15 2689.15 2257.21 2040.17 0.0470484  562.23 562.23 562.23 516.189 516.189 516.189 562.23 0.0117468  234.8 234.8 234.8 214.916 214.916 214.916 234.8 0.00487104  95.3107 95.3107 95.2 106.422 106.422 106.134 95.2 0.00136286 37330.7 NA
1 1992 TIME 1 88725.8 82383.4 36515.5 29882.8  36515.5  45461.9 36921.5  63417.5 58229.5  6469.34 6469.34 4273.45 6586.28 6586.28 4339.22 4273.45 0.106163  1746.78 1746.78 1466.21 1925.28 1925.28 1616.04 1466.21 0.0347385  451.49 451.49 451.49 412.885 412.885 412.885 451.49 0.0095558  45.43 45.43 45.43 41.4145 41.4145 41.4145 45.43 0.000954732  175.691 175.691 175.5 195.706 195.706 195.224 175.5 0.00256129 36515.5 NA
1 1993 TIME 1 87661.9 79014.4 35689.3 38523.6  35689.3  43597.4 35417  58299.7 53526.2  8559.87 8559.87 5655.13 8696.37 8696.37 5731.44 5655.13 0.142985  2687.67 2687.67 2255.97 2962.06 2962.06 2486.29 2255.97 0.054513  275.75 275.75 275.75 251.577 251.577 251.577 275.75 0.00593231  51.61 51.61 51.61 46.942 46.942 46.942 51.61 0.00110275  109.094 109.094 108.96 120.796 120.796 120.409 108.96 0.00162248 35689.3 NA
1 1994 TIME 1 84318.7 74726.2 33545.2 35348.5  33545.2  41120.8 33605.4  57101.1 52648.8  5756.58 5756.58 3802.73 5839.19 5839.19 3846.65 3802.73 0.102936  2575.59 2575.59 2161.9 2832.19 2832.19 2377.28 2161.9 0.0559775  612.07 612.07 612.07 558.02 558.02 558.02 612.07 0.0140909  58.4 58.4 58.4 53.0846 53.0846 53.0846 58.4 0.00133518  81.8328 81.8328 81.71 90.9974 90.9974 90.6067 81.71 0.00130277 33545.2 NA
1 1995 TIME 1 83656.2 78293.4 32743.3 22039.2  32743.3  42744.6 35548.8  66884.3 62161.3  6189.68 6189.68 4086.87 6312.14 6312.14 4153.57 4086.87 0.114574  2712.51 2712.51 2276.82 2995.29 2995.29 2514.19 2276.82 0.0612945  464.72 464.72 464.72 423.752 423.752 423.752 464.72 0.0110787  57.58 57.58 57.58 52.3049 52.3049 52.3049 57.58 0.00136382  26.3518 26.3518 26.32 29.9199 29.9199 29.8341 26.32 0.000428249 32743.3 NA
1 1996 TIME 1 81983.5 76238.4 32105 16203.8  32105  41572.2 34666.1  61470.5 56984.3  5433.24 5433.24 3586.77 5659.82 5659.82 3724.68 3586.77 0.102247  2199.71 2199.71 1846.39 2487.12 2487.12 2087.64 1846.39 0.0499903  837.74 837.74 837.74 772.13 772.13 772.13 837.74 0.020718  16.12 16.12 16.12 14.7857 14.7857 14.7857 16.12 0.000396671  32.7085 32.7085 32.67 37.9238 37.9238 37.8203 32.67 0.0005313 32105 NA
1 1997 TIME 1 80317.8 75574.6 32225.4 24743.9  32225.4  41181.2 34393.4  59614.7 55250.6  5719.68 5719.68 3777 6023.74 6023.74 3967.54 3777 0.105214  2909.91 2909.91 2442.52 3321.69 3321.69 2788.16 2442.52 0.0633726  378.81 378.81 378.81 353.832 353.832 353.832 378.81 0.00933938  16.36 16.36 16.36 15.2154 15.2154 15.2154 16.36 0.000401277  38.0232 38.0232 37.98 43.955 43.955 43.8448 37.98 0.00060745 32225.4 NA
1 1998 TIME 1 77021.9 73562.3 31930.8 42270.9  31930.8  40140.8 33421.5  56752.1 52546.4  4837.93 4837.93 2515.61 5055.98 5055.98 2622.97 2515.61 0.0887371  1051.63 1051.63 882.72 1186.38 1186.38 995.824 882.72 0.0227264  614.99 614.99 614.99 575.57 575.57 575.57 614.99 0.0150414  48.73 48.73 48.73 45.4533 45.4533 45.4533 48.73 0.00118373  86.6586 86.6586 86.57 98.4687 98.4687 98.2698 86.57 0.00140249 31930.8 NA
1 1999 TIME 1 75201.2 71498.1 32117.5 55220.4  32117.5  39138.1 32360  51861.3 47922.1  3100.54 3100.54 1612.77 3182.96 3182.96 1652.37 1612.77 0.0561257  2442.51 2442.51 2050.19 2703.4 2703.4 2269.17 2050.19 0.0525641  386.14 386.14 386.14 358.051 358.051 358.051 386.14 0.00912353  10.03 10.03 10.03 9.27642 9.27642 9.27642 10.03 0.000235074  43.8121 43.8121 43.77 48.466 48.466 48.3769 43.77 0.000711107 32117.5 NA
1 2000 TIME 1 73757 68224.6 31985.6 46043.4  31985.6  37603.5 30621.1  46366.1 42628.1  108.871 108.871 56.65 108.985 108.985 56.61 56.65 0.00197984  4366.35 4366.35 3665.02 4721.49 4721.49 3963.12 3665.02 0.0962211  288.67 288.67 288.67 263.031 263.031 263.031 288.67 0.00667206  6.76 6.76 6.76 6.14873 6.14873 6.14873 6.76 0.000154901  14.4952 14.4952 14.48 15.5061 15.5061 15.4694 14.48 0.000240321 31985.6 NA
1 2001 TIME 1 73874.3 66348.9 31920 25820.2  31920  36867.6 29481.3  44658.8 40841.6  75.132 75.132 39.1 72.9907 72.9907 37.913 39.1 0.00138903  2013.13 2013.13 1689.78 2118.22 2118.22 1777.99 1689.78 0.0464446  218.63 218.63 218.63 194.63 194.63 194.63 218.63 0.00498827  7.03 7.03 7.03 6.25098 6.25098 6.25098 7.03 0.000159002  7.23897 7.23897 7.23 7.51913 7.51913 7.49369 7.23 0.000123505 31920 NA
1 2002 TIME 1 77064.9 69157.3 32771.9 23040.1  32771.9  38495.9 30661.4  49381.4 45265.5  33.1385 33.1385 17.21 30.4745 30.4745 15.6771 17.21 0.00073152  290.768 290.768 251.4 282.591 282.591 244.331 251.4 0.0059061  159.98 159.98 159.98 139.433 139.433 139.433 159.98 0.00355592  0.02 0.02 0.02 0.0174067 0.0174067 0.0174067 0.02 4.40993e-07  0.570781 0.570781 0.57 0.589091 0.589091 0.58676 0.57 9.67254e-06 32771.9 NA
1 2003 TIME 1 82270.6 76225.7 34696.6 25286.1  34696.6  42287.4 33938.3  58009 53439.4  6.87726 6.87726 3.57 6.32848 6.32848 3.25348 3.57 0.000143906  11.1843 11.1843 9.67 10.8541 10.8541 9.38457 9.67 0.000218683  27.1 27.1 27.1 23.36 23.36 23.36 27.1 0.000576776  0.41 0.41 0.41 0.352548 0.352548 0.352548 0.41 8.67039e-06  0.867357 0.867357 0.82 1.50145 1.50145 1.17387 0.82 1.03575e-05 34696.6 NA
1 2004 TIME 1 87546.2 83259 37273 73952.6  37273  46121.1 37138  63108.1 58145.7  16.0409 16.0409 8.33 14.8578 14.8578 7.65655 8.33 0.0003136  33.2405 33.2405 28.74 32.8816 32.8816 28.4297 28.74 0.00059835  49.57 49.57 49.57 42.8135 42.8135 42.8135 49.57 0.000997154  0 0 0 0 0 0 0 0  0.321745 0.321745 0.31 0.512525 0.512525 0.428383 0.31 3.64578e-06 37273 NA
1 2005 TIME 1 92126.4 87360.3 40129 15162.7  40129  48520.8 38839.5  61821.9 56713.9  6.02267 6.02267 3.13 5.58284 5.58284 2.88464 3.13 0.00010935  37.9594 37.9594 32.82 38.1227 38.1227 32.9612 32.82 0.000617108  157.99 157.99 157.99 137.569 137.569 137.569 157.99 0.00295713  0.13 0.13 0.13 0.112862 0.112862 0.112862 0.13 2.42145e-06  1.26232 1.26232 1.22 1.89849 1.89849 1.584 1.22 1.37761e-05 40129 NA
1 2006 TIME 1 96327 89900.6 42798.4 58529.3  42798.4  50148.4 39752.2  59880.7 54701.8  11.5583 11.5583 6.01 10.6091 10.6091 5.48723 6.01 0.000195725  14.8738 14.8738 12.86 14.8408 14.8408 12.8315 12.86 0.000223131  193.19 193.19 193.19 168.548 168.548 168.548 193.19 0.00334054  0 0 0 0 0 0 0 0  0.938679 0.938679 0.88 1.57242 1.57242 1.08803 0.88 9.69802e-06 42798.4 NA
1 2007 TIME 1 100408 91682.4 45184.7 14553.9  45184.7  51381.4 40301  58823.6 53578.6  9.25298 9.25298 4.81 8.37149 8.37149 4.32175 4.81 0.000147859  1.79272 1.79272 1.55 1.74698 1.74698 1.51046 1.55 2.58186e-05  228.39 228.39 228.39 197.554 197.554 197.554 228.39 0.00368333  2.91 2.91 2.91 2.51478 2.51478 2.51478 2.91 4.65719e-05  2.03764 2.03764 1.93 3.17491 3.17491 2.48262 1.93 2.02766e-05 45184.7 NA
1 2008 TIME 1 104952 99799.7 47063.9 153674  47063.9  55756.1 44043.6  71555.3 65706.7  4.1367 4.1367 2.15 3.7041 3.7041 1.91225 2.15 6.31049e-05  48.7504 48.7504 42.15 46.4404 46.4404 40.1528 42.15 0.000690969  217.96 217.96 217.96 186.015 186.015 186.015 217.96 0.00334392  0 0 0 0 0 0 0 0  1.31153 1.31153 1.25 2.10728 2.10728 1.60909 1.25 1.24924e-05 47063.9 NA
1 2009 TIME 1 109903 100876 48958.5 21292.3  48958.5  56598.6 44277.3  66066 60262.3  8.0606 8.0606 4.19 7.18125 7.18125 3.70827 4.19 0.000118065  42.1578 42.1578 36.45 40.1133 40.1133 34.6823 36.45 0.000580261  135.35 135.35 135.35 114.535 114.535 114.535 135.35 0.00200191  0.21 0.21 0.21 0.177403 0.177403 0.177403 0.21 3.08579e-06  0.427382 0.427382 0.41 0.635211 0.635211 0.521487 0.41 3.9613e-06 48958.5 NA
1 2010 TIME 1 116416 106867 50863.9 101007  50863.9  59907.2 46960.2  73523.5 67300.1  9.09877 9.09877 4.73 8.08141 8.08141 4.17294 4.73 0.000128058  63.231 63.231 54.67 60.3969 60.3969 52.2196 54.67 0.000829343  106.35 106.35 106.35 89.7159 89.7159 89.7159 106.35 0.00151627  0 0 0 0 0 0 0 0  0.164664 0.164664 0.15 0.31472 0.31472 0.186489 0.15 1.40401e-06 50863.9 NA
1 2011 TIME 1 124262 107098 53402.9 6739.67  53402.9  60327.6 46770.2  67640.8 61495  18.5253 18.5253 18.34 16.4775 16.4775 16.3127 18.34 0.000250574  44.3232 44.3232 43.88 44.2627 44.2627 43.8201 43.88 0.000587445  149.65 149.65 149.65 126.032 126.032 126.032 149.65 0.0020522  0 0 0 0 0 0 0 0  0.130501 0.130501 0.12 0.23165 0.23165 0.165185 0.12 1.03992e-06 53402.9 NA
1 2012 TIME 1 133086 126117 56191.7 6073.62  56191.7  70152.8 55964.2  101575 93949.9  41.6465 41.6465 41.23 37.4829 37.4829 37.108 41.23 0.00053845  47.8384 47.8384 47.36 47.8715 47.8715 47.3928 47.36 0.000611726  181.43 181.43 181.43 152.819 152.819 152.819 181.43 0.00239253  0 0 0 0 0 0 0 0  0.351608 0.351608 0.33 0.645692 0.645692 0.470008 0.33 2.58493e-06 56191.7 NA
1 2013 TIME 1 141550 130681 60046.8 240825  60046.8  72806.1 57875  93770.1 86101.3  51.7879 51.7879 51.27 47.3879 47.3879 46.914 51.27 0.000631606  243.525 243.525 241.09 250.8 250.8 248.292 241.09 0.00288841  176.41 176.41 176.41 150.038 150.038 150.038 176.41 0.00221868  0 0 0 0 0 0 0 0  1.02548 1.02548 0.98 1.64864 1.64864 1.37326 0.98 7.1566e-06 60046.8 NA
1 2014 TIME 1 150057 144306 64420.7 101692  64420.7  80077.9 64228.3  109285 100735  72 72 71.28 66.5412 66.5412 65.8758 71.28 0.000819012  309.717 309.717 306.62 325.69 325.69 322.433 306.62 0.0032966  342.16 342.16 342.16 295.575 295.575 295.575 342.16 0.00402806  0.03 0.03 0.03 0.0258312 0.0258312 0.0258312 0.03 3.51609e-07  1.86055 1.86055 1.84 2.58049 2.58049 2.4532 1.84 1.27118e-05 64420.7 NA
1 2015 TIME 1 159367 145255 68546.6 34199.6  68546.6  81054.7 64199.8  96138.2 87798.8  12.303 12.303 12.18 11.3178 11.3178 11.2046 12.18 0.000130494  484.04 484.04 479.2 507.931 507.931 502.851 479.2 0.00470585  386.2 386.2 386.2 336.61 336.61 336.61 386.2 0.00420329  0 0 0 0 0 0 0 0  2.24972 2.24972 2.04 4.33703 4.33703 2.43404 2.04 1.41038e-05 68546.6 NA
1 2016 TIME 1 170649 142506 72781.9 63176.6  72781.9  80182.1 62323.7  84492.3 76464  9.71717 9.71717 9.62 8.83944 8.83944 8.75104 9.62 9.71794e-05  593.939 593.939 588 608.229 608.229 602.147 588 0.00549008  440.8 440.8 440.8 382.395 382.395 382.395 440.8 0.00446009  0 0 0 0 0 0 0 0  0.9239 0.9239 0.82 1.83606 1.83606 1.1158 0.82 5.27664e-06 72781.9 NA
1 2017 TIME 1 183575 171160 76823.6 40750  76823.6  94974.1 76186.3  140217 129868  36.2929 36.2929 35.93 33.0974 33.0974 32.7665 35.93 0.00034511  4901.11 4901.11 4852.1 4886.8 4886.8 4837.93 4852.1 0.0450747  1455.2 1455.2 1455.2 1246.6 1246.6 1246.6 1455.2 0.0139889  0 0 0 0 0 0 0 0  2.80259 2.80259 2.66 4.93055 4.93055 4.01336 2.66 1.49491e-05 76823.6 NA
1 2018 TIME 1 189911 182799 79032 37521.2  79032  101025 81774  146911 135864  36.2929 36.2929 35.93 33.7575 33.7575 33.4199 35.93 0.000337415  9468.99 9468.99 9374.3 9750.37 9750.37 9652.86 9374.3 0.0858407  1081.3 1081.3 1081.3 927.827 927.827 927.827 1081.3 0.0103667  0 0 0 0 0 0 0 0  1.55313 1.55313 1.5 2.55622 2.55622 2.15191 1.5 8.04805e-06 79032 NA
1 2019 FORE 1 189576 180855 80909.5 49256.7  80909.5  100285 80570.6  131654 120734  35.93 35.93 35.5707 33.9959 33.9959 33.656  _ 0.000328687  9374.26 9374.26 9280.52 10116.6 10116.6 10015.4  _ 0.0784901  1455.2 1455.2 1455.2 1276.19 1276.19 1276.19  _ 0.0139311  0 0 0 0 0 0  _ 0  2.7 2.7 2.61009 4.14696 4.14696 3.51195  _ 1.40973e-05 80909.5 1
1 2020 FORE 1 186448 179750 83054.2 49390.4  83054.2  100008 79742.6  126199 115288  35.93 35.93 35.5707 33.9119 33.9119 33.5728  _ 0.000319696  9374.26 9374.26 9280.52 10092 10092 9991.07  _ 0.0733884  1455.2 1455.2 1455.2 1296.09 1296.09 1296.09  _ 0.0134149  0 0 0 0 0 0  _ 0  2.7 2.7 2.62616 3.8893 3.8893 3.3585  _ 1.44558e-05 83054.2 1
1 2021 FORE 1 180853 173890 83672.8 49427.9  83672.8  97297.2 76593  115144 104633  47.269 47.269 46.7963 43.7896 43.7896 43.3517  _ 0.000413066  13811.7 13811.7 13673.5 14434 14434 14289.7  _ 0.10777  1884.34 1884.34 1884.34 1669.95 1669.95 1669.95  _ 0.0167296  0 0 0 0 0 0  _ 0  5.59195 5.59195 5.42205 7.86779 7.86779 6.58487  _ 3.10403e-05 83672.8 1
1 2022 FORE 1 168876 160818 79760.3 49182.4  79760.3  90599.3 70218.5  102380 92537.6  45.5506 45.5506 45.0951 41.2223 41.2223 40.8101  _ 0.000413066  12836.4 12836.4 12708 13009.4 13009.4 12879.3  _ 0.10777  1839.74 1839.74 1839.74 1602.66 1602.66 1602.66  _ 0.0167296  0 0 0 0 0 0  _ 0  5.21018 5.21018 5.02086 7.36937 7.36937 5.96775  _ 3.10403e-05 79760.3 1
1 2023 FORE 1 157380 149313 74737 48833.9  74737  84555.9 64756.9  95359.6 85989.1  42.9807 42.9807 42.5509 38.1053 38.1053 37.7243  _ 0.000413066  11659.9 11659.9 11543.3 11529.8 11529.8 11414.5  _ 0.10777  1743.82 1743.82 1743.82 1489.14 1489.14 1489.14  _ 0.0167296  0 0 0 0 0 0  _ 0  4.85413 4.85413 4.6623 6.9816 6.9816 5.5659  _ 3.10403e-05 74737 1
1 2024 FORE 1 147242 139192 69544.7 48427  69544.7  79120.3 60071.9  90104.5 81113.8  40.0403 40.0403 39.6399 35.0427 35.0427 34.6923  _ 0.000413066  10542.8 10542.8 10437.4 10295.3 10295.3 10192.3  _ 0.10777  1620.9 1620.9 1620.9 1361.47 1361.47 1361.47  _ 0.0167296  0 0 0 0 0 0  _ 0  4.54631 4.54631 4.35496 6.68626 6.68626 5.27392  _ 3.10403e-05 69544.7 1
1 2025 FORE 1 138776 130774 64838.6 48009.1  64838.6  74499.3 56275.1  86235 77546.8  37.1814 37.1814 36.8096 32.4102 32.4102 32.0861  _ 0.000413066  9660.9 9660.9 9564.29 9448.55 9448.55 9354.07  _ 0.10777  1496.26 1496.26 1496.26 1245.11 1245.11 1245.11  _ 0.0167296  0 0 0 0 0 0  _ 0  4.29263 4.29263 4.10252 6.46155 6.46155 5.05782  _ 3.10403e-05 64838.6 1
1 2026 FORE 1 131869 123929 60885.9 47615  60885.9  70661 53268  83284.6 74854.3  34.6716 34.6716 34.3249 30.3158 30.3158 30.0126  _ 0.000413066  9023.99 9023.99 8933.75 8911.4 8911.4 8822.29  _ 0.10777  1386.63 1386.63 1386.63 1152.01 1152.01 1152.01  _ 0.0167296  0 0 0 0 0 0  _ 0  4.08734 4.08734 3.8988 6.2856 6.2856 4.89283  _ 3.10403e-05 60885.9 1
1 2027 FORE 1 126244 118370 57654.2 47258.2  57654.2  67478.9 50891  80932 72742.3  32.5865 32.5865 32.2606 28.6985 28.6985 28.4115  _ 0.000413066  8564.11 8564.11 8478.47 8555.43 8555.43 8469.88  _ 0.10777  1297.25 1297.25 1297.25 1081.86 1081.86 1081.86  _ 0.0167296  0 0 0 0 0 0  _ 0  3.92074 3.92074 3.73388 6.14234 6.14234 4.76141  _ 3.10403e-05 57654.2 1
