Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  Spbio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 Hrate:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 Hrate:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 Hrate:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 Hrate:_4 SPB_vir_LH
1 1914 VIRG 1 9540.1 9409.36 1061.52 2009.74  1061.52  3662.19 5747.16  3517.68 5657.35 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  1061.52
1 1915 INIT 1 9540.1 9409.36 1061.52 2009.74  1061.52  3662.19 5747.16  3517.68 5657.35  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1061.52
1 1916 TIME 1 9540.1 9409.36 1061.52 2009.76  1061.52  3662.19 5747.16  3517.68 5657.35  0 0 0 0 0 0 0 0  44.4 44.4 44.4 32.5754 32.5754 32.5754 44.4 0.00559085  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1061.52
1 1917 TIME 1 9498.18 9367.44 1055.71 2008.94  1055.71  3645.88 5721.56  3507.21 5637.67  0 0 0 0 0 0 0 0  69.8 69.8 69.8 51.2364 51.2364 51.2364 69.8 0.00883195  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1055.71
1 1918 TIME 1 9435.55 9304.82 1046.69 2007.67  1046.69  3621.63 5683.19  3492.44 5609.05  0 0 0 0 0 0 0 0  86.3 86.3 86.3 63.4047 63.4047 63.4047 86.3 0.0110002  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1046.69
1 1919 TIME 1 9362.56 9231.89 1035.77 2006.09  1035.77  3593.56 5638.33  3476.17 5576.51  0 0 0 0 0 0 0 0  55.7 55.7 55.7 40.973 40.973 40.973 55.7 0.0071615  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1035.77
1 1920 TIME 1 9324.82 9194.24 1029.3 2005.15  1029.3  3579.47 5614.77  3469.56 5561.15  0 0 0 0 0 0 0 0  57.5 57.5 57.5 42.3392 42.3392 42.3392 57.5 0.00742679  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1029.3
1 1921 TIME 1 9289.32 9158.83 1023.13 2004.23  1023.13  3566.39 5592.44  3463.25 5546.43  0 0 0 0 0 0 0 0  49.5 49.5 49.5 36.4845 36.4845 36.4845 49.5 0.00642085  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1023.13
1 1922 TIME 1 9265.04 9134.61 1018.62 2003.56  1018.62  3557.79 5576.82  3459.41 5536.49  0 0 0 0 0 0 0 0  42 42 42 30.9821 30.9821 30.9821 42 0.00546386  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1018.62
1 1923 TIME 1 9250.57 9120.2 1015.71 2003.12  1015.71  3553.07 5567.13  3457.7 5530.77  0 0 0 0 0 0 0 0  43 43 43 31.7395 31.7395 31.7395 43 0.00560352  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1015.71
1 1924 TIME 1 9237 9106.66 1013.23 2002.75  1013.23  3548.71 5557.95  3455.78 5524.99  0 0 0 0 0 0 0 0  27 27 27 19.9396 19.9396 19.9396 27 0.00352407  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1013.23
1 1925 TIME 1 9240.12 9109.81 1013.3 2002.76  1013.3  3550.85 5558.96  3457.77 5526.79  0 0 0 0 0 0 0 0  39.6 39.6 39.6 29.2512 29.2512 29.2512 39.6 0.00516651  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1013.3
1 1926 TIME 1 9231.53 9101.25 1012.07 2002.57  1012.07  3548.35 5552.9  3456.32 5522.64  0 0 0 0 0 0 0 0  58.1 58.1 58.1 42.9273 42.9273 42.9273 58.1 0.00758757  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1012.07
1 1927 TIME 1 9206.35 9076.07 1008.67 2002.06  1008.67  3539.32 5536.75  3450.57 5510.62  0 0 0 0 0 0 0 0  59.2 59.2 59.2 43.7582 43.7582 43.7582 59.2 0.00775433  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1008.67
1 1928 TIME 1 9182.27 9052.01 1005.33 2001.54  1005.33  3530.72 5521.29  3445.49 5499.52  0 0 0 0 0 0 0 0  65.4 65.4 65.4 48.3624 48.3624 48.3624 65.4 0.00859132  0 0 0 0 0 0 0 0  2.6 2.6 2.6 2.29138 2.29138 2.29138 2.6 0.000299225 1005.33
1 1929 TIME 1 9151.96 9021.73 1001.07 2000.89  1001.07  3519.7 5502.03  3438.94 5485.57  3.5 3.5 3.5 1.96171 1.96171 1.96171 3.5 0.000833355  56.4 56.4 56.4 41.7297 41.7297 41.7297 56.4 0.00743625  0 0 0 0 0 0 0 0  5.2 5.2 5.2 4.58663 4.58663 4.58663 5.2 0.000600434 1001.07
1 1930 TIME 1 9127.2 8997.01 997.212 2000.29  997.212  3510.55 5486.46  3433.92 5474.72  3 3 3 1.68202 1.68202 1.68202 3 0.000717052  81.1 81.1 81.1 60.0389 60.0389 60.0389 81.1 0.0107252  0 0 0 0 0 0 0 0  6 6 6 5.29646 5.29646 5.29646 6 0.000694676 997.212
1 1931 TIME 1 9081.12 8950.98 990.432 1999.22  990.432  3493.19 5457.79  3423.55 5453.72  6.8 6.8 6.8 3.81439 3.81439 3.81439 6.8 0.00163633  82.6 82.6 82.6 61.201 61.201 61.201 82.6 0.0109851  0 0 0 0 0 0 0 0  8 8 8 7.07103 7.07103 7.07103 8 0.000930938 990.432
1 1932 TIME 1 9032.34 8902.24 982.855 1998.02  982.855  3474.52 5427.72  3412.86 5432.13  5 5 5 2.80632 2.80632 2.80632 5 0.00121216  61.1 61.1 61.1 45.3168 45.3168 45.3168 61.1 0.00817463  0 0 0 0 0 0 0 0  10 10 10 8.85188 8.85188 8.85188 10 0.00116995 982.855
1 1933 TIME 1 9007.88 8877.84 978.642 1997.34  978.642  3465.69 5412.15  3408.69 5421.96  8.9 8.9 8.9 4.99746 4.99746 4.99746 8.9 0.00216675  40.9 40.9 40.9 30.3571 30.3571 30.3571 40.9 0.0054887  0 0 0 0 0 0 0 0  12 12 12 10.6322 10.6322 10.6322 12 0.00140769 978.642
1 1934 TIME 1 8999.72 8869.75 976.527 1997  976.527  3462.93 5406.82  3408.31 5419.5  6.3 6.3 6.3 3.53889 3.53889 3.53889 6.3 0.00153685  43.3 43.3 43.3 32.1555 32.1555 32.1555 43.3 0.00581665  0 0 0 0 0 0 0 0  13.9 13.9 13.9 12.3221 12.3221 12.3221 13.9 0.00163196 976.527
1 1935 TIME 1 8990.97 8861.05 974.845 1996.72  974.845  3460.24 5400.81  3407.08 5415.62  6.2 6.2 6.2 3.48384 3.48384 3.48384 6.2 0.00151512  68.5 68.5 68.5 50.8888 50.8888 50.8888 68.5 0.00921134  0 0 0 0 0 0 0 0  15.9 15.9 15.9 14.1002 14.1002 14.1002 15.9 0.00186852 974.845
1 1936 TIME 1 8957.57 8827.68 970.067 1995.94  970.067  3447.91 5379.77  3399.22 5399.7  2.9 2.9 2.9 1.63025 1.63025 1.63025 2.9 0.000712197  66.5 66.5 66.5 49.4328 49.4328 49.4328 66.5 0.00897877  0 0 0 0 0 0 0 0  17.9 17.9 17.9 15.8874 15.8874 15.8874 17.9 0.00211141 970.067
1 1937 TIME 1 8929.74 8799.86 966.272 1995.32  966.272  3438.1 5361.76  3393.13 5386.34  7.7 7.7 7.7 4.33011 4.33011 4.33011 7.7 0.00189882  66.5 66.5 66.5 49.4577 49.4577 49.4577 66.5 0.00900954  0 0 0 0 0 0 0 0  21.3 21.3 21.3 18.9193 18.9193 18.9193 21.3 0.0025203 966.272
1 1938 TIME 1 8896.76 8766.93 961.42 1994.51  961.42  3425.85 5341.09  3385.89 5371.29  8.1 8.1 8.1 4.55699 4.55699 4.55699 8.1 0.00200751  63.4 63.4 63.4 47.1832 47.1832 47.1832 63.4 0.00862481  0 0 0 0 0 0 0 0  20.9 20.9 20.9 18.582 18.582 18.582 20.9 0.00248213 961.42
1 1939 TIME 1 8869.6 8739.82 957.237 1993.81  957.237  3415.88 5323.93  3380.36 5359.24  15.9 15.9 15.9 8.94879 8.94879 8.94879 15.9 0.00395783  47.7 47.7 47.7 35.5218 35.5218 35.5218 47.7 0.00651117  0 0 0 0 0 0 0 0  18.3 18.3 18.3 16.2849 16.2849 16.2849 18.3 0.00217997 957.237
1 1940 TIME 1 8855.54 8725.81 954.213 1993.3  954.213  3410.36 5315.45  3378.37 5354.51  8.5 8.5 8.5 4.78595 4.78595 4.78595 8.5 0.00212189  47 47 47 35.0223 35.0223 35.0223 47 0.0064272  0 0 0 0 0 0 0 0  26.3 26.3 26.3 23.4209 23.4209 23.4209 26.3 0.00313777 954.213
1 1941 TIME 1 8842.6 8712.92 952.185 1992.96  952.185  3406.1 5306.81  3375.91 5348.33  7.9 7.9 7.9 4.44938 4.44938 4.44938 7.9 0.00197649  57.2 57.2 57.2 42.6385 42.6385 42.6385 57.2 0.00783436  0 0 0 0 0 0 0 0  24.3 24.3 24.3 21.6487 21.6487 21.6487 24.3 0.00290334 952.185
1 1942 TIME 1 8823.69 8694.04 949.471 1992.5  949.471  3399.53 5294.51  3371.91 5339.33  10.6 10.6 10.6 5.97186 5.97186 5.97186 10.6 0.00265992  39.8 39.8 39.8 29.6803 29.6803 29.6803 39.8 0.00546396  0 0 0 0 0 0 0 0  12.9 12.9 12.9 11.4988 11.4988 11.4988 12.9 0.00154457 949.471
