Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryNum_SX:1_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 Hrate:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 Hrate:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 Hrate:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 Hrate:_4 sel(B):_5 dead(B):_5 retain(B):_5 sel(N):_5 dead(N):_5 retain(N):_5 obs_cat:_5 Hrate:_5 sel(B):_6 dead(B):_6 retain(B):_6 sel(N):_6 dead(N):_6 retain(N):_6 obs_cat:_6 Hrate:_6 sel(B):_7 dead(B):_7 retain(B):_7 sel(N):_7 dead(N):_7 retain(N):_7 obs_cat:_7 Hrate:_7 SSB_vir_LH
2 1932 TIME 1 5712.24 5626.91 1310.5 113.369  1310.5  5626.91  2058.2 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.02 0.02 0.02 0.00653264 0.00653264 0.00653264 0.02 3.71773e-006  7.33 7.33 7.33 2.26463 2.26463 2.26463 7.33 0.0013863  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1310.5
2 1933 TIME 1 5700.29 5615.8 1308.47 113.568  1308.47  5615.8  2051.03 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.01 0.01 0.01 0.00326323 0.00326323 0.00326323 0.01 1.86222e-006  10.3 10.3 10.3 3.18022 3.18022 3.18022 10.3 0.00195137  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1308.47
2 1934 TIME 1 5684.85 5601.04 1305.67 113.598  1305.67  5601.04  2042.22 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0  12.66 12.66 12.66 3.90612 3.90612 3.90612 12.66 0.00240411  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1305.67
2 1935 TIME 1 5666.56 5583.22 1302.23 113.251  1302.23  5583.22  2032.13 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.01 0.01 0.01 0.00325667 0.00325667 0.00325667 0.01 1.87231e-006  9.69 9.69 9.69 2.98741 2.98741 2.98741 9.69 0.00184541  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1302.23
2 1936 TIME 1 5650.65 5567.59 1299.4 112.456  1299.4  5567.59  2022.57 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.03 0.03 0.03 0.0097591 0.0097591 0.0097591 0.03 5.63135e-006  16.65 16.65 16.65 5.12846 5.12846 5.12846 16.65 0.00317873  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1299.4
2 1937 TIME 1 5627.39 5544.45 1294.78 111.318  1294.78  5544.45  2010.76 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.06 0.06 0.06 0.019499 0.019499 0.019499 0.06 1.13072e-005  14.82 14.82 14.82 4.56081 4.56081 4.56081 14.82 0.00284029  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1294.78
2 1938 TIME 1 5605.49 5522.58 1290.45 110.121  1290.45  5522.58  1999.69 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0  16.35 16.35 16.35 5.02704 5.02704 5.02704 16.35 0.00314502  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1290.45
2 1939 TIME 1 5581.76 5498.91 1285.63 109.2  1285.63  5498.91  1988.58 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   0.09 0.09 0.09 0.0291925 0.0291925 0.0291925 0.09 1.70949e-005  10.63 10.63 10.63 3.26543 3.26543 3.26543 10.63 0.00205307  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1285.63
2 1940 TIME 1 5563.21 5480.5 1281.99 108.864  1281.99  5480.5  1979.73 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   2.06 2.06 2.06 0.667529 0.667529 0.667529 2.06 0.000392546  17.14 17.14 17.14 5.26025 5.26025 5.26025 17.14 0.00332088  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1281.99
2 1941 TIME 1 5535.94 5453.58 1276.17 109.337  1276.17  5453.58  1968.85 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   3.17 3.17 3.17 1.02645 1.02645 1.02645 3.17 0.000607017  27.38 27.38 27.38 8.39634 8.39634 8.39634 27.38 0.00533062  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1276.17
2 1942 TIME 1 5497.3 5415.47 1267.47 110.87  1267.47  5415.47  1955.07 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   5.95 5.95 5.95 1.92579 1.92579 1.92579 5.95 0.00114741  31.38 31.38 31.38 9.61783 9.61783 9.61783 31.38 0.00615254  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1267.47
2 1943 TIME 1 5452 5370.77 1257.04 113.867  1257.04  5370.77  1939.57 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   20.81 20.81 20.81 6.73423 6.73423 6.73423 20.81 0.00404683  51.22 51.22 51.22 15.6934 15.6934 15.6934 51.22 0.0101272  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1257.04
2 1944 TIME 1 5372.86 5292.17 1238.24 118.881  1238.24  5292.17  1913.66 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   36.51 36.51 36.51 11.8231 11.8231 11.8231 36.51 0.00720682  22.6 22.6 22.6 6.92651 6.92651 6.92651 22.6 0.00453606  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1238.24
2 1945 TIME 1 5307.15 5226.67 1222.59 126.664  1222.59  5226.67  1891.63 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   56.89 56.89 56.89 18.4343 18.4343 18.4343 56.89 0.0113722  11.52 11.52 11.52 3.53151 3.53151 3.53151 11.52 0.00234168  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1222.59
2 1946 TIME 1 5233.12 5152.31 1204.77 137.55  1204.77  5152.31  1866.63 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   34.85 34.85 34.85 11.3048 11.3048 11.3048 34.85 0.00706799  20.68 20.68 20.68 6.34281 6.34281 6.34281 20.68 0.0042653  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1204.77
2 1947 TIME 1 5173.07 5091.12 1190.07 150.579  1190.07  5091.12  1846.08 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   21.42 21.42 21.42 6.95755 6.95755 6.95755 21.42 0.00439687  10.95 10.95 10.95 3.36059 3.36059 3.36059 10.95 0.00228605  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1190.07
2 1948 TIME 1 5137.28 5053.19 1180.98 161.269  1180.98  5053.19  1833.21 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   15.14 15.14 15.14 4.92459 4.92459 4.92459 15.14 0.00313115  13.38 13.38 13.38 4.10864 4.10864 4.10864 13.38 0.00281462  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1180.98
2 1949 TIME 1 5106.92 5019.59 1172.85 161.023  1172.85  5019.59  1822.49 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   12.64 12.64 12.64 4.11964 4.11964 4.11964 12.64 0.0026316  11.21 11.21 11.21 3.44517 3.44517 3.44517 11.21 0.00237418  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1172.85
2 1950 TIME 1 5083.17 4991.47 1165.89 146.977  1165.89  4991.47  1814.78 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   13.69 13.69 13.69 4.47377 4.47377 4.47377 13.69 0.00286622  14.78 14.78 14.78 4.5478 4.5478 4.5478 14.78 0.00314838  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1165.89
2 1951 TIME 1 5057.3 4960.26 1157.88 127.07  1157.88  4960.26  1808.14 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   12.02 12.02 12.02 3.9421 3.9421 3.9421 12.02 0.00253254  17.96 17.96 17.96 5.53649 5.53649 5.53649 17.96 0.00385096  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1157.88
2 1952 TIME 1 5032.65 4929.89 1149.59 109.34  1149.59  4929.89  1804.89 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   12.79 12.79 12.79 4.21304 4.21304 4.21304 12.79 0.00271188  13.06 13.06 13.06 4.03634 4.03634 4.03634 13.06 0.00281901  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1149.59
2 1953 TIME 1 5014.68 4907.09 1142.43 96.7482  1142.43  4907.09  1808.47 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   9.96 9.96 9.96 3.29683 3.29683 3.29683 9.96 0.00212257  5.61 5.61 5.61 1.73948 1.73948 1.73948 5.61 0.00121759  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1142.43
2 1954 TIME 1 5009.03 4899.25 1137.93 89.4287  1137.93  4899.25  1822.64 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   12.81 12.81 12.81 4.26102 4.26102 4.26102 12.81 0.0027367  10.25 10.25 10.25 3.19017 3.19017 3.19017 10.25 0.00223123  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1137.93
2 1955 TIME 1 4997.64 4890.19 1131.92 86.9215  1131.92  4890.19  1843.08 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   13.13 13.13 13.13 4.38937 4.38937 4.38937 13.13 0.00281467  9.71 9.71 9.71 3.03549 3.03549 3.03549 9.71 0.00212204  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1131.92
2 1956 TIME 1 4987.55 4887.64 1126.38 89.0523  1126.38  4887.64  1870.16 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   16.99 16.99 16.99 5.70557 5.70557 5.70557 16.99 0.00365216  4.34 4.34 4.34 1.3631 1.3631 1.3631 4.34 0.000951576  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1126.38
2 1957 TIME 1 4979.41 4890.21 1121.78 95.6068  1121.78  4890.21  1896.25 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   22.96 22.96 22.96 7.73857 7.73857 7.73857 22.96 0.00494455  8.51 8.51 8.51 2.68488 2.68488 2.68488 8.51 0.00187013  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1121.78
2 1958 TIME 1 4961.26 4882.22 1115.49 105.379  1115.49  4882.22  1908.09 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   18.38 18.38 18.38 6.21245 6.21245 6.21245 18.38 0.0039717  2.39 2.39 2.39 0.757215 0.757215 0.757215 2.39 0.000527172  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1115.49
2 1959 TIME 1 4953.24 4881.43 1112.58 114.653  1112.58  4881.43  1908.71 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   19.94 19.94 19.94 6.74903 6.74903 6.74903 19.94 0.00431234  5.41 5.41 5.41 1.71949 1.71949 1.71949 5.41 0.00119442  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1112.58
2 1960 TIME 1 4939.98 4871.97 1109.45 115.213  1109.45  4871.97  1895.4 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   25.2 25.2 25.2 8.53229 8.53229 8.53229 25.2 0.00545837  4.92 4.92 4.92 1.56721 1.56721 1.56721 4.92 0.00108785  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1109.45
2 1961 TIME 1 4921.17 4853.94 1106.01 102.6  1106.01  4853.94  1872.25 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   22.72 22.72 22.72 7.68817 7.68817 7.68817 22.72 0.00493352  4.91 4.91 4.91 1.56581 1.56581 1.56581 4.91 0.00108809  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1106.01
2 1962 TIME 1 4903.99 4835.09 1103.79 86.4872  1103.79  4835.09  1845.74 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   26.4 26.4 26.4 8.92018 8.92018 8.92018 26.4 0.00574479  5.16 5.16 5.16 1.64553 1.64553 1.64553 5.16 0.00114547  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1103.79
2 1963 TIME 1 4882.07 4809.96 1101.03 76.2732  1101.03  4809.96  1817.37 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   7.17 7.17 7.17 2.41762 2.41762 2.41762 7.17 0.00156523  4.1 4.1 4.1 1.30634 1.30634 1.30634 4.1 0.000912657  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1101.03
2 1964 TIME 1 4879.05 4803.47 1103.12 75.7637  1103.12  4803.47  1798.25 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   1.95 1.95 1.95 0.655554 0.655554 0.655554 1.95 0.000425417  3.11 3.11 3.11 0.98901 0.98901 0.98901 3.11 0.000691486  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1103.12
2 1965 TIME 1 4880.72 4803.05 1106.46 86.9158  1106.46  4803.05  1786.6 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   67.88 67.88 67.88 22.7404 22.7404 22.7404 67.88 0.0147867  4.68 4.68 4.68 1.48449 1.48449 1.48449 4.68 0.00103849  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1106.46
2 1966 TIME 1 4814.4 4737.77 1093.51 105.36  1093.51  4737.77  1760.78 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   3.03 3.03 3.03 1.01263 1.01263 1.01263 3.03 0.000668661  3.24 3.24 3.24 1.02571 1.02571 1.02571 3.24 0.00072809  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1093.51
2 1967 TIME 1 4812.14 4740 1095.62 120.059  1095.62  4740  1763.62 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   6.82 6.82 6.82 2.27076 2.27076 2.27076 6.82 0.00150435  6.6 6.6 6.6 2.08303 2.08303 2.08303 6.6 0.0014819  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1095.62
2 1968 TIME 1 4801.47 4735.2 1095.45 145.013  1095.45  4735.2  1764.58 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   2.97 2.97 2.97 0.985333 0.985333 0.985333 2.97 0.000656093  5.66 5.66 5.66 1.78077 1.78077 1.78077 5.66 0.00127232  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1095.45
2 1969 TIME 1 4794.68 4731.31 1095.84 179.863  1095.84  4731.31  1758.2 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   47.76 47.76 47.76 15.7912 15.7912 15.7912 47.76 0.0105601  13.08 13.08 13.08 4.10174 4.10174 4.10174 13.08 0.00294205  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1095.84
2 1970 TIME 1 4736.55 4670.62 1083.38 219.518  1083.38  4670.62  1724.35 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   7.05 7.05 7.05 2.32724 2.32724 2.32724 7.05 0.00157821  4.31 4.31 4.31 1.34821 1.34821 1.34821 4.31 0.000981323  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1083.38
2 1971 TIME 1 4729 4654.28 1082.26 288.161  1082.26  4654.28  1700.29 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   13.65 13.65 13.65 4.50045 4.50045 4.50045 13.65 0.00306235  8.34 8.34 8.34 2.60152 2.60152 2.60152 8.34 0.00190268  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1082.26
2 1972 TIME 1 4712.2 4625.15 1078.24 168.717  1078.24  4625.15  1673.66 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   7.35 7.35 7.35 2.42626 2.42626 2.42626 7.35 0.00165674  10.86 10.86 10.86 3.38108 3.38108 3.38108 10.86 0.00248915  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 1078.24
2 1973 TIME 1 4703.39 4601.03 1074.73 124.16  1074.73  4601.03  1657.27 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   9.52 9.52 9.52 3.15198 3.15198 3.15198 9.52 0.00215442  11.46 11.46 11.46 3.56497 3.56497 3.56497 11.46 0.00263747  7.4 7.4 7.4 2.57205 2.57205 2.57205 7.4 0.00162307  0 0 0 0 0 0 0 0 1074.73
2 1974 TIME 1 4689.45 4571.15 1068.44 117.119  1068.44  4571.15  1651.24 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   4.41 4.41 4.41 1.46801 1.46801 1.46801 4.41 0.00100402  14.46 14.46 14.46 4.50258 4.50258 4.50258 14.46 0.0033493  12.78 12.78 12.78 4.45963 4.45963 4.45963 12.78 0.00282066  0 0 0 0 0 0 0 0 1068.44
2 1975 TIME 1 4677.48 4542.59 1061 159.891  1061  4542.59  1654.7 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   5.36 5.36 5.36 1.79796 1.79796 1.79796 5.36 0.00122797  7.65 7.65 7.65 2.38952 2.38952 2.38952 7.65 0.00178432  6.24 6.24 6.24 2.19827 2.19827 2.19827 6.24 0.00138528  4.39396 4.39396 4.39396 1.393 1.393 1.393 1.393 0.00100225 1061
2 1976 TIME 1 4677.69 4530.66 1055.18 146.939  1055.18  4530.66  1678.08 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   6.91 6.91 6.91 2.33999 2.33999 2.33999 6.91 0.00158894  10.15 10.15 10.15 3.1873 3.1873 3.1873 10.15 0.00237861  19.38 19.38 19.38 6.9308 6.9308 6.9308 19.38 0.00431226  4.56959 4.56959 4.56959 1.454 1.454 1.454 1.454 0.00104759 1055.18
2 1977 TIME 1 4665.05 4515.02 1045.19 136.043  1045.19  4515.02  1719.18 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   4.97 4.97 4.97 1.70164 1.70164 1.70164 4.97 0.00115017  17.02 17.02 17.02 5.38565 5.38565 5.38565 17.02 0.00401925  19.91 19.91 19.91 7.26125 7.26125 7.26125 19.91 0.00444698  9.33005 9.33005 9.33005 2.991 2.991 2.991 2.991 0.00215523 1045.19
2 1978 TIME 1 4646.38 4506.64 1033.03 110.354  1033.03  4506.64  1782.99 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   23.64 23.64 23.64 8.18975 8.18975 8.18975 23.64 0.00551086  24.1 24.1 24.1 7.69925 7.69925 7.69925 24.1 0.00574102  24.52 24.52 24.52 9.13455 9.13455 9.13455 24.52 0.00549668  4.56527 4.56527 4.56527 1.48 1.48 1.48 1.48 0.00106302 1033.03
2 1979 TIME 1 4606.55 4501.76 1015.62 124.135  1015.62  4501.76  1883.37 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   44.58 44.58 44.58 15.633 15.633 15.633 44.58 0.0105122  49.1 49.1 49.1 15.8614 15.8614 15.8614 49.1 0.0118488  30.92 30.92 30.92 11.7552 11.7552 11.7552 30.92 0.00698222  4.61016 4.61016 4.61016 1.516 1.516 1.516 1.516 0.00108576 1015.62
2 1980 TIME 1 4518.8 4422.43 987.246 141.753  987.246  4422.43  1877.85 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   83.95 83.95 83.95 29.8291 29.8291 29.8291 83.95 0.0202323  24.96 24.96 24.96 8.16671 8.16671 8.16671 24.96 0.00616513  27.54 27.54 27.54 10.6677 10.6677 10.6677 27.54 0.00632966  2.61108 2.61108 2.61108 0.873 0.873 0.873 0.873 0.000627959 987.246
2 1981 TIME 1 4424.92 4325.59 958.584 182.248  958.584  4325.59  1836.82 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   91.34 91.34 91.34 32.8581 32.8581 32.8581 91.34 0.0225225  23.95 23.95 23.95 7.93663 7.93663 7.93663 23.95 0.00606005  24.1 24.1 24.1 9.4751 9.4751 9.4751 24.1 0.00564772  4.77487 4.77487 4.77487 1.623 1.623 1.623 1.623 0.00117311 958.584
2 1982 TIME 1 4329.48 4224.02 930.924 233.353  930.924  4224.02  1790.31 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   156.08 156.08 156.08 56.7977 56.7977 56.7977 156.08 0.0393862  31.45 31.45 31.45 10.5494 10.5494 10.5494 31.45 0.00815182  39.88 39.88 39.88 15.859 15.859 15.859 39.88 0.00954046  6.75744 6.75744 6.75744 2.332 2.332 2.332 2.332 0.00169589 930.924
2 1983 TIME 1 4148.27 4048.54 884.928 165.408  884.928  4048.54  1743.37 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   287.29 287.29 287.29 106.004 106.004 106.004 287.29 0.0757858  45.95 45.95 45.95 15.62 15.62 15.62 45.95 0.0124622  54.09 54.09 54.09 21.7617 21.7617 21.7617 54.09 0.0135  9.14782 9.14782 9.14782 3.205 3.205 3.205 3.205 0.00239576 884.928
2 1984 TIME 1 3812.83 3714.8 804.162 183.952  804.162  3714.8  1630.93 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   113.98 113.98 113.98 42.8993 42.8993 42.8993 113.98 0.0328343  39.39 39.39 39.39 13.6231 13.6231 13.6231 39.39 0.011681  35.74 35.74 35.74 14.6206 14.6206 14.6206 35.74 0.00971981  15.2371 15.2371 15.2371 5.433 5.433 5.433 5.433 0.00435202 804.162
2 1985 TIME 1 3670.85 3569.99 768.658 126.869  768.658  3569.99  1581.27 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   200.04 200.04 200.04 76.3512 76.3512 76.3512 200.04 0.0599821  69.72 69.72 69.72 24.4091 24.4091 24.4091 69.72 0.0215345  30.46 30.46 30.46 12.5797 12.5797 12.5797 30.46 0.00861705  11.4598 11.4598 11.4598 4.133 4.133 4.133 4.133 0.00340386 768.658
2 1986 TIME 1 3428.4 3315.64 710.161 94.7374  710.161  3315.64  1478.02 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   92.92 92.92 92.92 36.171 36.171 36.171 92.92 0.0299605  66.15 66.15 66.15 23.532 23.532 23.532 66.15 0.0219955  28.77 28.77 28.77 12.0758 12.0758 12.0758 28.77 0.0087424  10.9852 10.9852 10.9852 4.017 4.017 4.017 4.017 0.00350822 710.161
2 1987 TIME 1 3301.18 3176.95 677.839 85.6444  677.839  3176.95  1427.88 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   71.75 71.75 71.75 28.3774 28.3774 28.3774 71.75 0.0241099  97.08 97.08 97.08 34.996 34.996 34.996 97.08 0.0336723  30.02 30.02 30.02 12.7886 12.7886 12.7886 30.02 0.00950051  13.6566 13.6566 13.6566 5.048 5.048 5.048 5.048 0.00454734 677.839
2 1988 TIME 1 3164.01 3032.02 643.037 74.2504  643.037  3032.02  1387.14 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   130.64 130.64 130.64 52.5743 52.5743 52.5743 130.64 0.0459854  47.45 47.45 47.45 17.3602 17.3602 17.3602 47.45 0.0172626  9.33 9.33 9.33 4.05415 4.05415 4.05415 9.33 0.00308816  10.5719 10.5719 10.5719 3.957 3.957 3.957 3.957 0.00369135 643.037
2 1989 TIME 1 3043.32 2916.14 612.067 64.0122  612.067  2916.14  1380.09 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   199.34 199.34 199.34 81.5475 81.5475 81.5475 199.34 0.0732064  41.4 41.4 41.4 15.3761 15.3761 15.3761 41.4 0.0157365  15.96 15.96 15.96 7.08957 7.08957 7.08957 15.96 0.00549676  18.3902 18.3902 18.3902 6.98 6.98 6.98 6.98 0.00670694 612.067
2 1990 TIME 1 2848.16 2745.01 564.822 52.1717  564.822  2745.01  1377.02 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   81.07 81.07 81.07 33.8375 33.8375 33.8375 81.07 0.0319532  68.95 68.95 68.95 26.0944 26.0944 26.0944 68.95 0.0281855  15.75 15.75 15.75 7.19264 7.19264 7.19264 15.75 0.00579538  15.2745 15.2745 15.2745 5.909 5.909 5.909 5.909 0.00598467 564.822
2 1991 TIME 1 2745.19 2653.72 538.673 44.5499  538.673  2653.72  1361.83 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   121.38 121.38 121.38 51.3508 51.3508 51.3508 121.38 0.0497187  85.62 85.62 85.62 32.9006 32.9006 32.9006 85.62 0.0364294  15.73 15.73 15.73 7.33271 7.33271 7.33271 15.73 0.00598791  37.5875 37.5875 37.5875 14.799 14.799 14.799 14.799 0.0153039 538.673
2 1992 TIME 1 2563.92 2494.55 496.315 53.8302  496.315  2494.55  1327.84 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   135.66 135.66 135.66 58.347 58.347 58.347 135.66 0.0596303  89.87 89.87 89.87 35.1742 35.1742 35.1742 89.87 0.0411103  20.17 20.17 20.17 9.61163 9.61163 9.61163 20.17 0.00819459  32.8934 32.8934 32.8934 13.234 13.234 13.234 13.234 0.0143583 496.315
2 1993 TIME 1 2363.36 2305.47 451.295 133.437  451.295  2305.47  1246.09 0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0   137.96 137.96 137.96 60.2718 60.2718 60.2718 137.96 0.0659025  138.25 138.25 138.25 55.1089 55.1089 55.1089 138.25 0.0688452  19.01 19.01 19.01 9.2265 9.2265 9.2265 19.01 0.00835104  32.988 32.988 32.988 13.566 13.566 13.566 13.566 0.015618 451.295
