Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 F:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 F:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 F:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 F:_4 sel(B):_5 dead(B):_5 retain(B):_5 sel(N):_5 dead(N):_5 retain(N):_5 obs_cat:_5 F:_5 SSB_vir_LH ABC_buffer
1 1897 TIME 1 36078.2 32158.1 16818.7 16713.6  16818.7  18388.9 13769.2  6930.17 7066.34  3.88893 3.86497 3.84101 0.913684 0.903136 0.892588 3.84101 0.000253711  178.418 175.228 174.987 58.2284 56.4544 56.3209 174.987 0.00673094  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16818.7 NA
1 1898 TIME 1 36041.2 32121.5 16794.8 16712.1  16794.8  18364.9 13756.6  6926.33 7062.47  3.94994 3.92559 3.90124 0.928344 0.917625 0.906907 3.90124 0.000257646  68.964 67.7305 67.6376 22.5123 21.8265 21.7749 67.6376 0.00260059  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16794.8 NA
1 1899 TIME 1 36105.9 32186.6 16832.9 16714.4  16832.9  18403.7 13782.9  6937.62 7073.41  4.0109 3.98618 3.96146 0.942517 0.931643 0.92077 3.96146 0.000260986  56.6614 55.6484 55.5721 18.4894 17.9265 17.8842 55.5721 0.00213178  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16832.9 NA
1 1900 TIME 1 36170.1 32250.8 16872.4 16716.9  16872.4  18443.3 13807.5  6946.32 7081.95  4.79679 4.76725 4.7377 1.12673 1.11374 1.10075 4.7377 0.000311389  64.4417 63.2904 63.2037 21.0162 20.3768 20.3287 63.2037 0.00241968  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16872.4 NA
1 1901 TIME 1 36214 32294.2 16900.3 16718.7  16900.3  18471 13823.2  6950.76 7086.37  5.58265 5.54829 5.51393 1.31067 1.29557 1.28048 5.51393 0.000361767  72.2218 70.9323 70.8353 23.5406 22.8247 22.7709 70.8353 0.00270826  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16900.3 NA
1 1902 TIME 1 36240.8 32320.5 16917.6 16719.7  16917.6  18488.4 13832.1  6952.95 7088.6  6.36851 6.32933 6.29016 1.49449 1.47729 1.46008 6.29016 0.00041223  80.002 78.5743 78.4669 26.0658 25.2734 25.2138 78.4669 0.00299784  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16917.6 NA
1 1903 TIME 1 36253.7 32333 16926.1 16720.3  16926.1  18497 13836  6953.66 7089.4  7.15437 7.11039 7.0664 1.67836 1.65904 1.63972 7.0664 0.000462854  87.7823 86.2163 86.0984 28.594 27.7248 27.6594 86.0984 0.00328851  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16926.1 NA
1 1904 TIME 1 36255.7 32334.8 16927.7 16720.4  16927.7  18498.8 13836  6953.29 7089.15  7.94025 7.89144 7.84263 1.86238 1.84095 1.81951 7.84263 0.000513678  95.563 93.8583 93.73 31.1259 30.1797 30.1085 93.73 0.0035803  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16927.7 NA
1 1905 TIME 1 36249.4 32328.4 16924 16720.1  16924  18495.1 13833.3  6952.12 7088.1  7.08659 7.04304 6.99948 1.66204 1.64291 1.62378 6.99948 0.000458472  86.0876 84.552 84.4364 28.0395 27.187 27.1229 84.4364 0.00322552  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16924 NA
1 1906 TIME 1 36252.7 32331.7 16926 16720.2  16926  18497.2 13834.5  6952.73 7088.71  6.23294 6.19464 6.15633 1.46173 1.44491 1.42809 6.15633 0.000403134  76.6122 75.2456 75.1428 24.9521 24.1935 24.1364 75.1428 0.00286978  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16926 NA
1 1907 TIME 1 36264.2 32343.3 16933.1 16720.7  16933.1  18504.4 13838.8  6954.45 7090.39  5.37929 5.34624 5.31318 1.2614 1.24688 1.23237 5.31318 0.000347716  67.1366 65.9393 65.8491 21.8633 21.1987 21.1487 65.8491 0.00251353  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16933.1 NA
1 1908 TIME 1 36282.2 32361.2 16944.4 16721.4  16944.4  18515.8 13845.4  6956.86 7092.72  4.52564 4.49783 4.47003 1.06104 1.04883 1.03662 4.47003 0.000292282  57.661 56.6329 56.5555 18.7737 18.2032 18.1603 56.5555 0.00215719  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16944.4 NA
1 1909 TIME 1 36305.3 32384.1 16958.9 16722.3  16958.9  18530.4 13853.7  6959.78 7095.54  6.11676 6.07919 6.04162 1.43388 1.41738 1.40089 6.04162 0.000394994  106.098 104.206 104.064 34.5397 33.4902 33.4112 104.064 0.00396925  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16958.9 NA
1 1910 TIME 1 36281 32359.7 16944.7 16721.4  16944.7  18515.8 13843.9  6955.41 7091.32  7.70791 7.66055 7.6132 1.80713 1.78633 1.76554 7.6132 0.000498552  154.535 151.78 151.572 50.3204 48.7907 48.6756 151.572 0.00579017  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16944.7 NA
1 1911 TIME 1 36218.1 32296.8 16906.1 16719  16906.1  18476.9 13819.9  6946.25 7082.43  9.29913 9.24196 9.18479 2.1813 2.15617 2.13104 9.18479 0.00060339  202.976 199.353 199.08 66.137 64.1248 63.9733 199.08 0.0076263  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16906.1 NA
1 1912 TIME 1 36125 32204.1 16848.2 16715.4  16848.2  18418.6 13785.5  6933.95 7070.45  10.8904 10.8234 10.7564 2.55689 2.52739 2.49789 10.7564 0.000709835  251.42 246.927 246.589 82.0085 79.5105 79.3224 246.589 0.00948214  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16848.2 NA
1 1913 TIME 1 36008.5 32088.3 16775.3 16710.8  16775.3  18345.2 13743.1  6919.32 7056.16  12.4819 12.4049 12.328 2.93431 2.90039 2.86646 12.328 0.000818114  299.869 294.501 294.097 97.9486 94.9607 94.7358 294.097 0.0113607  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16775.3 NA
1 1914 TIME 1 35874.1 31954.8 16690.8 16705.5  16690.8  18260 13694.8  6902.91 7040.09  14.0735 13.9865 13.8995 3.31381 3.27542 3.23702 13.8995 0.000928375  348.324 342.076 341.605 113.966 110.484 110.222 341.605 0.0132642  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16690.8 NA
1 1915 TIME 1 35726.1 31807.9 16597.4 16699.5  16597.4  18165.8 13642.1  6885.12 7022.64  15.6653 15.5682 15.4711 3.69557 3.65264 3.60972 15.4711 0.00104072  396.785 389.651 389.114 130.066 126.086 125.786 389.114 0.0151942  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16597.4 NA
1 1916 TIME 1 35567.6 31650.8 16497.3 16693  16497.3  18064.8 13586  6866.26 7004.1  18.7195 18.6032 18.4868 4.42595 4.37439 4.32283 18.4868 0.00125455  513.845 504.581 503.883 168.813 163.636 163.247 503.883 0.0198151  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16497.3 NA
1 1917 TIME 1 35341.6 31426.4 16356 16683.8  16356  17922 13504.4  6837.57 6975.96  21.7743 21.6384 21.5025 5.16273 5.10235 5.04197 21.5025 0.00147614  630.927 619.512 618.653 207.872 201.48 200.999 618.653 0.0245573  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16356 NA
1 1918 TIME 1 35061.2 31147.8 16180.5 16672.1  16180.5  17744.8 13403  6802.19 6941.17  24.8296 24.6739 24.5182 5.90766 5.83824 5.76882 24.5182 0.00170689  748.039 734.445 733.422 247.33 239.699 239.125 733.422 0.0294441  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16180.5 NA
1 1919 TIME 1 34738.1 30827.1 15978.1 16658.3  15978.1  17540.5 13286.6  6762.19 6901.76  28.8158 28.6344 28.4529 6.87715 6.79609 6.71503 28.453 0.00199397  304.011 298.468 298.051 100.794 97.679 97.4445 298.051 0.0120154  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 15978.1 NA
1 1920 TIME 1 34858.1 30949.5 16041.6 16662.7  16041.6  17606.7 13342.8  6791.26 6930.01  18.6506 18.533 18.4155 4.45525 4.40279 4.35034 18.4155 0.00128456  230.078 225.882 225.566 76.2851 73.9308 73.7536 225.566 0.00904415  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16041.6 NA
1 1921 TIME 1 35035.8 31129.2 16148.6 16670  16148.6  17713.9 13415.3  6819.65 6957.64  11.548 11.4753 11.4026 2.75712 2.72474 2.69237 11.4026 0.000789563  199.584 195.951 195.677 66.0833 64.0488 63.8957 195.677 0.00779254  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16148.6 NA
1 1922 TIME 1 35213.2 31305.3 16259.5 16677.5  16259.5  17823.9 13481.4  6841.19 6978.45  15.3969 15.3002 15.2035 3.67019 3.62724 3.58429 15.2035 0.00104382  135.542 133.082 132.896 44.7835 43.4082 43.3046 132.896 0.00525523  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16259.5 NA
1 1923 TIME 1 35405.3 31495.6 16379.3 16685.4  16379.3  17944.4 13551.2  6863.91 7000.76  12.6586 12.5793 12.5 3.01074 2.97562 2.94051 12.5 0.000850738  117.33 115.206 115.047 38.6733 37.4883 37.3991 115.047 0.00451864  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16379.3 NA
1 1924 TIME 1 35574 31662.5 16486 16692.5  16486  18052 13610.5  6882.65 7019.17  10.8421 10.7744 10.7067 2.57314 2.5432 2.51326 10.7067 0.000724486  228.213 224.093 223.783 75.0731 72.7759 72.603 223.783 0.00875485  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16486 NA
1 1925 TIME 1 35612.1 31698.9 16514.1 16694.4  16514.1  18080 13619  6882.01 7018.66  18.5124 18.397 18.2816 4.38772 4.3367 4.28568 18.2816 0.00123597  314.309 308.64 308.213 103.306 100.145 99.907 308.213 0.0120605  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16514.1 NA
1 1926 TIME 1 35557.8 31643.4 16483.2 16692.4  16483.2  18048.9 13594.5  6870.77 7007.97  17.4823 17.3734 17.2645 4.14192 4.09372 4.04552 17.2645 0.00116968  346.578 340.326 339.856 113.926 110.437 110.174 339.856 0.0133303  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16483.2 NA
1 1927 TIME 1 35484.4 31569.8 16438.6 16689.6  16438.6  18004.6 13565.2  6860.31 6997.83  15.09 14.996 14.9019 3.57636 3.53468 3.493 14.9019 0.0010135  409.211 401.822 401.266 134.616 130.488 130.177 401.266 0.0157935  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16438.6 NA
1 1928 TIME 1 35373.5 31459.6 16370.7 16685.3  16370.7  17936.4 13523.2  6845.86 6983.62  12.6978 12.6186 12.5393 3.01165 2.9765 2.94136 12.5393 0.000855585  329.785 323.823 323.374 108.59 105.257 105.006 323.374 0.0127596  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 16370.7 NA
1 1929 TIME 1 35354.7 31441.4 16357.5 16684.6  16357.5  17923.7 13517.8  6846.5 6984.01  51.3063 50.9855 50.6646 12.1869 12.0444 11.9018 50.6646 0.00348488  691.076 678.557 677.614 227.93 220.921 220.394 677.614 0.0269199  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0.52046 0.52046 0.52046 0.129042 0.129042 0.129042 0.52046 2.68108e-05 16357.5 NA
1 1930 TIME 1 35002.8 31090.8 16140.2 16670.3  16140.2  17703.1 13387.7  6795.49 6935.36  89.1694 88.6092 88.0491 21.2487 20.9988 20.749 88.0491 0.00614358  642.833 631.138 630.258 212.753 206.187 205.693 630.258 0.0253346  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  1.042 1.042 1.042 0.258991 0.258991 0.258991 1.042 5.44085e-05 16140.2 NA
1 1931 TIME 1 34729.6 30818.6 15962.5 16658.4  15962.5  17524.7 13293.9  6762.75 6905.02  105.504 104.838 104.172 25.226 24.9282 24.6304 104.172 0.00734166  486.873 477.979 477.31 161.66 156.658 156.281 477.31 0.0193262  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  1.56156 1.56156 1.56156 0.389188 0.389188 0.389188 1.56156 8.22736e-05 15962.5 NA
1 1932 TIME 1 34635.2 30727.2 15892.4 16653.8  15892.4  17455.7 13271.5  6759.14 6903.12  72.4883 72.0294 71.5705 17.3725 17.1671 16.9617 71.5705 0.00505915  381.71 374.722 374.196 126.965 123.034 122.738 374.196 0.0151673  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  2.08401 2.08401 2.08401 0.52043 0.52043 0.52043 2.08401 0.000110023 15892.4 NA
1 1933 TIME 1 34683.7 30777.9 15917 16656  15917  17480.4 13297.5  6772 6915.66  100.287 99.6505 99.0144 24.0691 23.7844 23.4997 99.0144 0.00701072  504.523 495.278 494.582 167.947 162.749 162.358 494.582 0.0200586  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  2.60447 2.60447 2.60447 0.651177 0.651177 0.651177 2.60447 0.000137631 15917 NA
1 1934 TIME 1 34600.3 30695.2 15862.9 16652.8  15862.9  17424.1 13271.1  6759.57 6904.54  160.951 159.928 158.904 38.6968 38.2383 37.7799 158.904 0.0113124  533.592 523.798 523.06 177.866 172.356 171.941 523.06 0.0213026  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  3.12674 3.12674 3.12674 0.782804 0.782804 0.782804 3.12674 0.000166024 15862.9 NA
1 1935 TIME 1 34459.1 30554 15767.6 16646.7  15767.6  17327.6 13226.4  6739.85 6887.9  191.261 190.041 188.822 46.0839 45.5366 44.9894 188.822 0.01354  552.228 542.067 541.303 184.436 178.712 178.282 541.303 0.0221708  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  3.64666 3.64666 3.64666 0.914478 0.914478 0.914478 3.64666 0.000194914 15767.6 NA
1 1936 TIME 1 34306.7 30402.6 15663.7 16640.2  15663.7  17223.5 13179.1  6721.07 6872.21  204.19 202.884 201.577 49.3237 48.7362 48.1487 201.577 0.014583  639.135 627.341 626.454 213.969 207.315 206.815 626.454 0.0258367  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  4.1691 4.1691 4.1691 1.04754 1.04754 1.04754 4.1691 0.000224658 15663.7 NA
1 1937 TIME 1 34102.8 30200.3 15530.3 16631.6  15530.3  17089 13111.3  6695.18 6848.89  301.928 299.988 298.047 73.1742 72.2992 71.4242 298.047 0.0218001  611.594 600.265 599.412 205.384 198.981 198.499 599.412 0.0249295  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  6.45815 6.45815 6.45815 1.6269 1.6269 1.6269 6.45815 0.000351508 15530.3 NA
1 1938 TIME 1 33883.8 29982.9 15379.4 16621.9  15379.4  16937.2 13045.7  6669.13 6827.99  200.297 199.002 197.706 48.7619 48.1751 47.5884 197.706 0.0147551  1267.1 1243.5 1241.72 427.422 414.038 413.03 1241.72 0.0525125  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  7.81558 7.81558 7.81558 1.97558 1.97558 1.97558 7.81558 0.000433544 15379.4 NA
1 1939 TIME 1 33239 29341 14988.6 16593.8  14988.6  16540.4 12800.6  6576.21 6735.6  391.508 388.954 386.399 95.9324 94.768 93.6035 386.399 0.0295371  799.551 784.54 783.41 271.471 262.918 262.274 783.41 0.03376  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  10.7944 10.7944 10.7944 2.74227 2.74227 2.74227 10.7944 0.000612293 14988.6 NA
1 1940 TIME 1 32957.4 29062.4 14788.4 16580.1  14788.4  16341.8 12720.6  6551.77 6717.03  656.677 652.344 648.012 162.23 160.243 158.256 648.012 0.0507458  934.828 917.116 915.783 319.739 309.61 308.847 915.783 0.0401592  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  11.3392 11.3392 11.3392 2.8995 2.8995 2.8995 11.3392 0.000657185 14788.4 NA
1 1941 TIME 1 32414.2 28525.3 14417.5 16552.3  14417.5  15968 12557.3  6484.89 6663.83  575.832 571.985 568.139 143.561 141.787 140.012 568.139 0.0455892  828.807 812.954 811.761 285.67 276.572 275.887 811.761 0.0362074  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  10.4798 10.4798 10.4798 2.69921 2.69921 2.69921 10.4798 0.000620417 14417.5 NA
1 1942 TIME 1 32146.4 28261.4 14229.1 16539.5  14229.1  15778 12483.5  6459.08 6643.02  918.752 912.538 906.324 231.172 228.29 225.408 906.324 0.0745748  919.69 901.935 900.599 319.382 309.159 308.39 900.599 0.0408891  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  5.56772 5.56772 5.56772 1.4444 1.4444 1.4444 5.56772 0.000336896 14229.1 NA
1 1943 TIME 1 31590.5 27711.5 13847.9 16509.7  13847.9  15393.1 12318.5  6387.39 6586.55  1045.69 1038.52 1031.34 266.009 262.658 259.308 1031.34 0.0872846  672.139 659.021 658.034 235.489 227.908 227.337 658.034 0.0304606  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  5.32402 5.32402 5.32402 1.39301 1.39301 1.39301 5.32402 0.000330073 13847.9 NA
1 1944 TIME 1 31260.3 27385.3 13600.4 16491.8  13600.4  15144.3 12240.9  6352.89 6565.34  1603.59 1592.39 1581.18 413.319 408.048 402.777 1581.18 0.138694  762.422 747.348 746.213 269.963 261.209 260.55 746.213 0.035423  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  4.37107 4.37107 4.37107 1.15532 1.15532 1.15532 4.37107 0.000279573 13600.4 NA
1 1945 TIME 1 30480.2 26612.2 13056.3 16444.9  13056.3  14595.5 12016.7  6248.47 6487.86  1204.77 1196.21 1187.65 314.515 310.46 306.406 1187.65 0.107235  478.117 468.55 467.83 170.958 165.382 164.962 467.83 0.0226252  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  5.82858 5.82858 5.82858 1.55589 1.55589 1.55589 5.82858 0.000381947 13056.3 NA
1 1946 TIME 1 30429.3 26566.4 12996.8 16446.3  12996.8  14537.1 12029.4  6259.18 6501.12  1541.6 1530.51 1519.43 406.036 400.767 395.498 1519.43 0.140025  741.871 726.912 725.786 266.945 258.21 257.552 725.786 0.0355739  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  10.0322 10.0322 10.0322 2.69633 2.69633 2.69633 10.0322 0.000668665 12996.8 NA
1 1947 TIME 1 29902 26047.7 12648 16419.4  12648  14182.8 11865  6185.44 6440.08  1159.81 1151.39 1142.97 307.788 303.772 299.756 1142.97 0.107067  524.733 514.084 513.282 189.825 183.597 183.128 513.282 0.0254225  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  36.3932 36.3932 36.3932 9.83771 9.83771 9.83771 36.3932 0.00245863 12648 NA
1 1948 TIME 1 29952.5 26098.9 12675.5 16434.6  12675.5  14209.3 11889.6  6201.35 6451.49  1565.72 1554.28 1542.84 417.516 412.051 406.586 1542.84 0.146145  617.821 605.233 604.286 224.23 216.86 216.306 604.286 0.030155  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  39.6701 39.6701 39.6701 10.7625 10.7625 10.7625 39.6701 0.00270502 12675.5 NA
1 1949 TIME 1 29589.5 25740.2 12432.3 16425  12432.3  13963.2 11777  6148.96 6410.02  1101.73 1093.63 1085.54 295.047 291.172 287.297 1085.54 0.103932  696.323 682.083 681.012 253.511 245.163 244.534 681.012 0.0342389  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  43.2528 43.2528 43.2528 11.7719 11.7719 11.7719 43.2528 0.00297659 12432.3 NA
1 1950 TIME 1 29608.1 25756.3 12457 16452.1  12457  13986.4 11769.9  6154.74 6406.54  1120.2 1111.97 1103.75 299.823 295.893 291.964 1103.75 0.105015  439.551 430.573 429.898 159.869 154.612 154.217 429.898 0.0214948  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  38.8531 38.8531 38.8531 10.5701 10.5701 10.5701 38.8531 0.0026572 12457 NA
1 1951 TIME 1 29834.2 25981.7 12594.4 16503.9  12594.4  14127.4 11854.3  6194.61 6442.17  1261.77 1252.53 1243.28 337.254 332.846 328.439 1243.28 0.117352  437.255 428.342 427.672 158.769 153.559 153.167 427.672 0.0212409  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  40.164 40.164 40.164 10.9158 10.9158 10.9158 40.164 0.00272564 12594.4 NA
1 1952 TIME 1 29913.2 26052.9 12633.9 16560.4  12633.9  14166.1 11886.7  6202.62 6452.89  824.271 818.262 812.253 219.517 216.662 213.807 812.253 0.0755499  462.825 453.432 452.725 167.464 161.987 161.575 452.726 0.0222291  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  28.5792 28.5792 28.5792 7.74586 7.74586 7.74586 28.5792 0.00191309 12633.9 NA
1 1953 TIME 1 30333 26459.6 12906.6 16656.3  12906.6  14442.6 12017  6263.38 6500.29  515.166 511.46 507.754 135.868 134.122 132.375 507.754 0.0455651  216.309 211.967 211.64 77.5844 75.0659 74.8764 211.64 0.0101101  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  21.0818 21.0818 21.0818 5.67167 5.67167 5.67167 21.0818 0.00136558 12906.6 NA
