Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  Spbio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 Hrate:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 Hrate:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 Hrate:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 Hrate:_4 SPB_vir_LH
1 1900 TIME 1 56156.5 53572.5 6.88363e+006 41570.3  6.88363e+006  42212.4 11360.1  101309 76026.8  8 8 8 14.9828 14.9828 14.9828 8 0.000205449  147 147 147 227.202 227.202 227.202 147 0.00443105  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.88363e+006
1 1901 TIME 1 56099.4 53516 6.87435e+006 41559.5  6.87435e+006  42161.1 11355  101230 75993.7  8 8 8 14.9877 14.9877 14.9877 8 0.000205698  161 161 161 248.913 248.913 248.913 161 0.0048595  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.87435e+006
1 1902 TIME 1 56034.1 53451.4 6.86371e+006 41547.2  6.86371e+006  42102 11349.5  101143 75961.4  9 9 9 16.8674 16.8674 16.8674 9 0.000231738  176 176 176 272.185 272.185 272.185 176 0.00532052  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.86371e+006
1 1903 TIME 1 55959.5 53377.7 6.85151e+006 41532.9  6.85151e+006  42034.1 11343.6  101044 75928.4  10 10 10 18.7496 18.7496 18.7496 10 0.000257909  190 190 190 293.933 293.933 293.933 190 0.00575418  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.85151e+006
1 1904 TIME 1 55877.5 53296.6 6.83804e+006 41517.1  6.83804e+006  41959.1 11337.5  100936 75894.6  11 11 11 20.6347 20.6347 20.6347 11 0.000284217  204 204 204 315.707 315.707 315.707 204 0.00619069  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.83804e+006
1 1905 TIME 1 55788.9 53209.1 6.82343e+006 41500  6.82343e+006  41877.9 11331.2  100820 75859.5  11 11 11 20.6461 20.6461 20.6461 11 0.00028478  218 218 218 337.513 337.513 337.513 218 0.00663019  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.82343e+006
1 1906 TIME 1 55695.4 53116.6 6.80795e+006 41481.7  6.80795e+006  41791.9 11324.7  100697 75823.1  12 12 12 22.5365 22.5365 22.5365 12 0.000311321  232 232 232 359.351 359.351 359.351 232 0.00707258  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.80795e+006
1 1907 TIME 1 55596.5 53018.9 6.79154e+006 41462.3  6.79154e+006  41700.8 11318  100568 75784.9  13 13 13 24.4303 24.4303 24.4303 13 0.000338014  246 246 246 381.224 381.224 381.224 246 0.0075181  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.79154e+006
1 1908 TIME 1 55492.6 52916.3 6.7743e+006 41441.8  6.7743e+006  41605.2 11311.1  100432 75744.8  14 14 14 26.3275 26.3275 26.3275 14 0.000364866  260 260 260 403.132 403.132 403.132 260 0.00796682  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.7743e+006
1 1909 TIME 1 55384.4 52809.3 6.75632e+006 41420.4  6.75632e+006  41505.4 11303.9  100290 75702.7  15 15 15 28.2283 28.2283 28.2283 15 0.000391882  292 292 292 453 453 453 292 0.0089719  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.75632e+006
1 1910 TIME 1 55255.2 52681.6 6.7348e+006 41394.6  6.7348e+006  41385.9 11295.7  100119 75655.6  17 17 17 32.0194 32.0194 32.0194 17 0.000445436  325 325 325 504.524 504.524 504.524 325 0.0100187  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.7348e+006
1 1911 TIME 1 55105 52533.2 6.70975e+006 41364.4  6.70975e+006  41246.7 11286.5  99921.7 75603.5  19 19 19 35.8221 35.8221 35.8221 19 0.000499548  358 358 358 556.171 556.171 556.171 358 0.0110786  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.70975e+006
1 1912 TIME 1 54935.8 52366 6.68149e+006 41330.1  6.68149e+006  41089.6 11276.4  99699.5 75545.9  21 21 21 39.6379 39.6379 39.6379 21 0.000554276  390 390 390 606.406 606.406 606.406 390 0.0121216  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.68149e+006
1 1913 TIME 1 54750.3 52182.7 6.65048e+006 41292.2  6.65048e+006  40917.4 11265.3  99455.9 75482.2  22 22 22 41.5782 41.5782 41.5782 22 0.000583154  423 423 423 658.351 658.351 658.351 423 0.0132107  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.65048e+006
1 1914 TIME 1 54550 51984.8 6.61698e+006 41251  6.61698e+006  40731.4 11253.4  99192.4 75412.6  24 24 24 45.4211 45.4211 45.4211 24 0.000639116  455 455 455 708.909 708.909 708.909 455 0.0142844  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.61698e+006
1 1915 TIME 1 54336.1 51773.7 6.58125e+006 41206.6  6.58125e+006  40533.1 11240.5  98910.6 75336.4  26 26 26 49.2799 49.2799 49.2799 26 0.000695812  488 488 488 761.203 761.203 761.203 488 0.0154063  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.58125e+006
1 1916 TIME 1 54109.1 51549.5 6.54335e+006 41159.2  6.54335e+006  40322.8 11226.7  98610.6 75253.6  28.86 28.86 28.86 54.7881 54.7881 54.7881 28.86 0.000776435  694.83 694.83 694.83 1085.17 1085.17 1085.17 694.83 0.0220671  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.54335e+006
1 1917 TIME 1 53706.1 51150.7 6.47589e+006 41073.5  6.47589e+006  39945.8 11204.8  98072.3 75134.3  44.84 44.84 44.84 85.3589 85.3589 85.3589 44.84 0.00121792  1104.04 1104.04 1104.04 1727.71 1727.71 1727.71 1104.04 0.035442  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.47589e+006
1 1918 TIME 1 52940.4 50392.8 6.34741e+006 40906.5  6.34741e+006  39226.2 11166.7  97054.8 74942.8  52.47 52.47 52.47 100.412 100.412 100.412 52.47 0.0014518  1123.49 1123.49 1123.49 1764.66 1764.66 1764.66 1123.49 0.036828  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.34741e+006
1 1919 TIME 1 52217.7 49680.4 6.22596e+006 40743.6  6.22596e+006  38550.6 11129.8  96118.9 74747.7  36.51 36.51 36.51 70.2502 70.2502 70.2502 36.51 0.00102829  722.48 722.48 722.48 1139.34 1139.34 1139.34 722.48 0.0241661  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.22596e+006
1 1920 TIME 1 51952.9 49422.5 6.18133e+006 40682.4  6.18133e+006  38310.3 11112.2  95789.6 74607  37.23 37.23 37.23 71.8215 71.8215 71.8215 37.23 0.00105523  760.66 760.66 760.66 1202.37 1202.37 1202.37 760.66 0.0256333  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.18133e+006
1 1921 TIME 1 51678 49151.5 6.13594e+006 40619.5  6.13594e+006  38060.8 11090.7  95398.3 74429.7  30.73 30.73 30.73 59.4232 59.4232 59.4232 30.73 0.000876651  646.96 646.96 646.96 1024.9 1024.9 1024.9 646.96 0.0219649  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.13594e+006
1 1922 TIME 1 51539 49015.3 6.11404e+006 40588.9  6.11404e+006  37942 11073.3  95195.1 74286.8  26.43 26.43 26.43 51.1675 51.1675 51.1675 26.43 0.000756215  598.27 598.27 598.27 949.051 949.051 949.051 598.27 0.02038  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.11404e+006
1 1923 TIME 1 51460.2 48938 6.1028e+006 40573.1  6.1028e+006  37880.9 11057.1  95066.2 74159.3  28.55 28.55 28.55 55.2959 55.2959 55.2959 28.55 0.000818049  732.43 732.43 732.43 1162.73 1162.73 1162.73 732.43 0.0249872  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.1028e+006
1 1924 TIME 1 51257.7 48737.4 6.07129e+006 40528.6  6.07129e+006  37702.9 11034.5  94769.8 74019.8  16.42 16.42 16.42 31.8366 31.8366 31.8366 16.42 0.000472691  763.79 763.79 763.79 1213.68 1213.68 1213.68 763.79 0.0261889  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.07129e+006
1 1925 TIME 1 51051.9 48534.3 6.03904e+006 40482.7  6.03904e+006  37521.5 11012.9  94486.9 73899.7  13.48 13.48 13.48 26.1662 26.1662 26.1662 13.48 0.000389961  864.75 864.75 864.75 1375.37 1375.37 1375.37 864.75 0.0298095  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 6.03904e+006
1 1926 TIME 1 50770.2 48256.2 5.99395e+006 40417.9  5.99395e+006  37267.6 10988.6  94103.5 73769.2  40.31 40.31 40.31 78.3848 78.3848 78.3848 40.31 0.00117427  1149.06 1149.06 1149.06 1829.92 1829.92 1829.92 1149.06 0.0399178  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 5.99395e+006
1 1927 TIME 1 50219.5 47711.5 5.90398e+006 40286.2  5.90398e+006  36760 10951.5  93358.1 73582.8  73.78 73.78 73.78 144.015 144.015 144.015 73.78 0.00217973  943.18 943.18 943.18 1506.02 1506.02 1506.02 943.18 0.0332887  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0 5.90398e+006
1 1928 TIME 1 49876.4 47375.1 5.84872e+006 40203.8  5.84872e+006  36452.1 10923  92916.9 73429.3  94.7 94.7 94.7 185.328 185.328 185.328 94.7 0.00282223  903.91 903.91 903.91 1446.2 1446.2 1446.2 903.91 0.03222  0 0 0 0 0 0 0 0  1.73 1.73 1.73 3.92228 3.92228 3.92228 1.73 5.47168e-005 5.84872e+006
1 1929 TIME 1 49579.2 47082.7 5.80135e+006 40132.1  5.80135e+006  36187.7 10895  92511.2 73255.3  112.01 112.01 112.01 219.7 219.7 219.7 112.01 0.00336316  855.24 855.24 855.24 1370.88 1370.88 1370.88 855.24 0.0307455  0 0 0 0 0 0 0 0  3.46 3.46 3.46 7.86014 7.86014 7.86014 3.46 0.000110122 5.80135e+006
1 1930 TIME 1 49334.4 46841.9 5.76312e+006 40073.6  5.76312e+006  35973.8 10868  92170.7 73084.6  117.2 117.2 117.2 230.294 230.294 230.294 117.2 0.0035403  973.19 973.19 973.19 1562.41 1562.41 1562.41 973.19 0.0352254  0 0 0 0 0 0 0 0  4.17 4.17 4.17 9.48685 9.48685 9.48685 4.17 0.000133381 5.76312e+006
1 1931 TIME 1 48992.6 46504.5 5.70894e+006 39989.7  5.70894e+006  35668.5 10836  91692.6 72895.6  80.45 80.45 80.45 158.463 158.463 158.463 80.45 0.00245133  1079.43 1079.43 1079.43 1736.38 1736.38 1736.38 1079.43 0.0394532  0 0 0 0 0 0 0 0  5.55 5.55 5.55 12.6531 12.6531 12.6531 5.55 0.000178833 5.70894e+006
1 1932 TIME 1 48611.4 46129 5.64774e+006 39893.4  5.64774e+006  35324.5 10804.5  91172.6 72715.9  95.61 95.61 95.61 188.857 188.857 188.857 95.61 0.00294216  733.51 733.51 733.51 1182.58 1182.58 1182.58 733.51 0.0271103  0 0 0 0 0 0 0 0  6.94 6.94 6.94 15.8621 15.8621 15.8621 6.94 0.000225506 5.64774e+006
1 1933 TIME 1 48570.4 46091.1 5.64333e+006 39886.4  5.64333e+006  35303.3 10787.8  91122 72596.9  146.24 146.24 146.24 288.945 288.945 288.945 146.24 0.00450293  508.41 508.41 508.41 820.134 820.134 820.134 508.41 0.0188027  0 0 0 0 0 0 0 0  8.33 8.33 8.33 19.0364 19.0364 19.0364 8.33 0.000270691 5.64333e+006
1 1934 TIME 1 48694.2 46213.9 5.66734e+006 39924.4  5.66734e+006  35438.9 10775  91263.9 72486.4  140.92 140.92 140.92 278.067 278.067 278.067 140.92 0.00432196  553.22 553.22 553.22 891.876 891.876 891.876 553.22 0.020364  0 0 0 0 0 0 0 0  9.72 9.72 9.72 22.1753 22.1753 22.1753 9.72 0.000314656 5.66734e+006
1 1935 TIME 1 48766 46283.9 5.68295e+006 39949  5.68295e+006  35523.6 10760.3  91329.4 72387.7  125.66 125.66 125.66 247.66 247.66 247.66 125.66 0.00384436  617.27 617.27 617.27 994.439 994.439 994.439 617.27 0.0226503  0 0 0 0 0 0 0 0  11.11 11.11 11.11 25.311 25.311 25.311 11.11 0.000358842 5.68295e+006
1 1936 TIME 1 48780.7 46297.5 5.68871e+006 39958  5.68871e+006  35552.1 10745.4  91334.9 72314.5  133.36 133.36 133.36 262.616 262.616 262.616 133.36 0.00407669  422.47 422.47 422.47 680.204 680.204 680.204 422.47 0.0154829  0 0 0 0 0 0 0 0  12.22 12.22 12.22 27.8157 27.8157 27.8157 12.22 0.000394469 5.68871e+006
1 1937 TIME 1 48965.7 46480.5 5.72247e+006 40010.8  5.72247e+006  35740.4 10740.1  91589 72295.6  161.54 161.54 161.54 317.459 317.459 317.459 161.54 0.00491216  341.48 341.48 341.48 548.99 548.99 548.99 341.48 0.0124363  0 0 0 0 0 0 0 0  16.33 16.33 16.33 37.096 37.096 37.096 16.33 0.000524777 5.72247e+006
1 1938 TIME 1 49179 46690.3 5.76108e+006 40070.5  5.76108e+006  35954.1 10736.2  91870 72283.9  136.39 136.39 136.39 267.415 267.415 267.415 136.39 0.00412287  334.8 334.8 334.8 537.297 537.297 537.297 334.8 0.0121076  0 0 0 0 0 0 0 0  15.46 15.46 15.46 35.043 35.043 35.043 15.46 0.000494376 5.76108e+006
1 1939 TIME 1 49403.4 46911 5.8008e+006 40131.3  5.8008e+006  36174.2 10736.8  92173.2 72306  141.24 141.24 141.24 276.294 276.294 276.294 141.24 0.00424366  388.17 388.17 388.17 621.825 621.825 621.825 388.17 0.0139382  0 0 0 0 0 0 0 0  13.47 13.47 13.47 30.4688 30.4688 30.4688 13.47 0.000428602 5.8008e+006
1 1940 TIME 1 49555 47059.4 5.82794e+006 40172.5  5.82794e+006  36322.7 10736.7  92381.3 72334.1  111.67 111.67 111.67 218.082 218.082 218.082 111.67 0.0033418  363.62 363.62 363.62 581.656 581.656 581.656 363.62 0.0129949  0 0 0 0 0 0 0 0  16.83 16.83 16.83 38.0161 38.0161 38.0161 16.83 0.000533872 5.82794e+006
1 1941 TIME 1 49741 47242.6 5.85995e+006 40220.6  5.85995e+006  36500.5 10742.2  92648.1 72393.5  86.55 86.55 86.55 168.733 168.733 168.733 86.55 0.00257769  328 328 328 523.914 523.914 523.914 328 0.0116571  0 0 0 0 0 0 0 0  15.55 15.55 15.55 35.0742 35.0742 35.0742 15.55 0.000491389 5.85995e+006
1 1942 TIME 1 49970.6 47469 5.89847e+006 40278.1  5.89847e+006  36715.9 10753.1  92972.8 72474.7  22.44 22.44 22.44 43.6661 43.6661 43.6661 22.44 0.000664429  147.05 147.05 147.05 234.526 234.526 234.526 147.05 0.00519152  0 0 0 0 0 0 0 0  8.26 8.26 8.26 18.6012 18.6012 18.6012 8.26 0.000259767 5.89847e+006
1 1943 TIME 1 50419.9 47913.1 5.97255e+006 40386.9  5.97255e+006  37133.7 10779.3  93597.5 72622.8  233.7 233.7 233.7 453.307 453.307 453.307 233.7 0.00684083  139.8 139.8 139.8 222.442 222.442 222.442 139.8 0.00487234  0 0 0 0 0 0 0 0  7.9 7.9 7.9 17.7364 17.7364 17.7364 7.9 0.000245988 5.97255e+006
1 1944 TIME 1 50639.1 48127.2 6.01089e+006 40442.3  6.01089e+006  37343 10784.2  93876.2 72673.4  878.61 878.61 878.61 1700.53 1700.53 1700.53 878.61 0.0255744  216.29 216.29 216.29 343.527 343.527 343.527 216.29 0.00748878  0 0 0 0 0 0 0 0  6.49 6.49 6.49 14.544 14.544 14.544 6.49 0.000201192 6.01089e+006
1 1945 TIME 1 50153.8 47643.5 5.93826e+006 40336.8  5.93826e+006  36916.2 10727.3  93189.1 72461.1  1852.83 1852.83 1852.83 3591.56 3591.56 3591.56 1852.83 0.0545916  421.93 421.93 421.93 670.382 670.382 670.382 421.93 0.014799  0 0 0 0 0 0 0 0  8.65 8.65 8.65 19.4288 19.4288 19.4288 8.65 0.000271401 5.93826e+006
1 1946 TIME 1 48581.3 46086 5.69275e+006 39964.4  5.69275e+006  35506.5 10579.5  91044.3 71843.4  1445.58 1445.58 1445.58 2825.5 2825.5 2825.5 1445.58 0.0443666  298.17 298.17 298.17 475.948 475.948 475.948 298.17 0.0109376  0 0 0 0 0 0 0 0  14.89 14.89 14.89 33.7665 33.7665 33.7665 14.89 0.000485341 5.69275e+006
1 1947 TIME 1 47629.9 45153.6 5.54226e+006 39723.5  5.54226e+006  34660.2 10493.4  89870.2 71481.1  935.13 935.13 935.13 1840.16 1840.16 1840.16 935.13 0.0294496  364.1 364.1 364.1 583.726 583.726 583.726 364.1 0.013751  0 0 0 0 0 0 0 0  17.17 17.17 17.17 39.2191 39.2191 39.2191 17.17 0.000572858 5.54226e+006
1 1948 TIME 1 47186.2 44721.1 5.4688e+006 39602.2  5.4688e+006  34259.7 10461.4  89329.7 71266.1  562.03 562.03 562.03 1111.41 1111.41 1111.41 562.03 0.0179205  404.97 404.97 404.97 651.78 651.78 651.78 404.97 0.0155238  0 0 0 0 0 0 0 0  40.72 40.72 40.72 93.434 93.434 93.434 40.72 0.00137254 5.4688e+006
1 1949 TIME 1 47081 44620.7 5.4486e+006 39568.4  5.4486e+006  34160.6 10460  89196 71152.5  725.82 725.82 725.82 1439.24 1439.24 1439.24 725.82 0.0232071  353.72 353.72 353.72 570.969 570.969 570.969 353.72 0.0136149  0 0 0 0 0 0 0 0  52.73 52.73 52.73 121.208 121.208 121.208 52.73 0.00177928 5.4486e+006
1 1950 TIME 1 46869.2 44411.7 5.41489e+006 39511.6  5.41489e+006  33974.4 10437.3  88859.9 70945.2  963.53 963.53 963.53 1914.81 1914.81 1914.81 963.53 0.0309662  446.11 446.11 446.11 721.917 721.917 721.917 446.11 0.0172748  0 0 0 0 0 0 0 0  54.85 54.85 54.85 126.243 126.243 126.243 54.85 0.00185727 5.41489e+006
1 1951 TIME 1 46356 43904.5 5.33507e+006 39374.9  5.33507e+006  33520.1 10384.4  88110.2 70635.2  1177.06 1177.06 1177.06 2347.2 2347.2 2347.2 1177.06 0.0383429  500.41 500.41 500.41 812.214 812.214 812.214 500.41 0.0196684  0 0 0 0 0 0 0 0  55.93 55.93 55.93 129.091 129.091 129.091 55.93 0.00191549 5.33507e+006
1 1952 TIME 1 45622.5 43181.5 5.22125e+006 39174.4  5.22125e+006  32871.6 10310  87082.4 70248.5  885.53 885.53 885.53 1774.34 1774.34 1774.34 885.53 0.0294318  258.65 258.65 258.65 421.33 421.33 421.33 258.65 0.0103944  0 0 0 0 0 0 0 0  62.16 62.16 62.16 144.109 144.109 144.109 62.16 0.0021665 5.22125e+006
1 1953 TIME 1 45441.5 43008.2 5.19481e+006 39126.9  5.19481e+006  32728.3 10279.9  86858.3 70057.6  1118.92 1118.92 1118.92 2245.18 2245.18 2245.18 1118.92 0.0373603  248.53 248.53 248.53 405.434 405.434 405.434 248.53 0.0100393  0 0 0 0 0 0 0 0  59.79 59.79 59.79 138.729 138.729 138.729 59.79 0.00209088 5.19481e+006
1 1954 TIME 1 45064.7 42636 5.13928e+006 39025.8  5.13928e+006  32410 10226  86288.3 69728.1  965.36 965.36 965.36 1941.53 1941.53 1941.53 965.36 0.0325607  311.76 311.76 311.76 509.539 509.539 509.539 311.76 0.0127346  0 0 0 0 0 0 0 0  101.01 101.01 101.01 234.82 234.82 234.82 101.01 0.00356324 5.13928e+006
1 1955 TIME 1 44758.2 42335.3 5.09416e+006 38942.5  5.09416e+006  32153 10182.3  85850 69473.1  1508.65 1508.65 1508.65 3040.26 3040.26 3040.26 1508.65 0.0513058  414 414 414 677.801 677.801 677.801 414 0.0170662  0 0 0 0 0 0 0 0  140.43 140.43 140.43 326.983 326.983 326.983 140.43 0.00498872 5.09416e+006
1 1956 TIME 1 43819.3 41407.4 4.95205e+006 38672.7  4.95205e+006  31332.8 10074.6  84496.2 68926.4  1155.92 1155.92 1155.92 2343.15 2343.15 2343.15 1155.92 0.0403818  300.92 300.92 300.92 494.662 494.662 494.662 300.92 0.012779  0 0 0 0 0 0 0 0  162.88 162.88 162.88 381.514 381.514 381.514 162.88 0.00592883 4.95205e+006
1 1957 TIME 1 43365 40965.6 4.88438e+006 38540  4.88438e+006  30950.7 10014.8  83907.7 68615.1  1640.19 1640.19 1640.19 3335.99 3335.99 3335.99 1640.19 0.0580516  335.63 335.63 335.63 553.189 553.189 553.189 335.63 0.0144636  0 0 0 0 0 0 0 0  130.25 130.25 130.25 306.018 306.018 306.018 130.25 0.00479506 4.88438e+006
1 1958 TIME 1 42482.9 40096 4.7514e+006 38271.2  4.7514e+006  30186.4 9909.61  82635.3 68047.5  1450.82 1450.82 1450.82 2969.42 2969.42 2969.42 1450.82 0.052714  372.02 372.02 372.02 615.95 615.95 615.95 372.02 0.0165092  0 0 0 0 0 0 0 0  130.19 130.19 130.19 307.762 307.762 307.762 130.19 0.00490639 4.7514e+006
1 1959 TIME 1 41807.1 39435.2 4.64916e+006 38056.8  4.64916e+006  29605.3 9829.89  81708.3 67611  1243.68 1243.68 1243.68 2559.77 2559.77 2559.77 1243.68 0.0461207  297.44 297.44 297.44 494.642 494.642 494.642 297.44 0.0135102  0 0 0 0 0 0 0 0  93.84 93.84 93.84 222.975 222.975 222.975 93.84 0.00359979 4.64916e+006
1 1960 TIME 1 41484.1 39122 4.60121e+006 37953.8  4.60121e+006  29338 9783.92  81253.7 67297.4  1191.18 1191.18 1191.18 2459.58 2459.58 2459.58 1191.18 0.044593  424.67 424.67 424.67 708.41 708.41 708.41 424.67 0.0195026  0 0 0 0 0 0 0 0  97.26 97.26 97.26 231.653 231.653 231.653 97.26 0.00375901 4.60121e+006
1 1961 TIME 1 41110.7 38755.6 4.54518e+006 37831.4  4.54518e+006  29019.7 9735.92  80681.6 66963.4  653.35 653.35 653.35 1353.66 1353.66 1353.66 653.35 0.0247314  346.45 346.45 346.45 579.784 579.784 579.784 346.45 0.0161138  0 0 0 0 0 0 0 0  82.47 82.47 82.47 196.934 196.934 196.934 82.47 0.00321624 4.54518e+006
1 1962 TIME 1 41362 39007.9 4.58472e+006 37918  4.58472e+006  29256.1 9751.89  81031.3 66947.1  555.56 555.56 555.56 1149.55 1149.55 1149.55 555.56 0.0208438  377.53 377.53 377.53 631.9 631.9 631.9 377.53 0.0173892  0 0 0 0 0 0 0 0  94.67 94.67 94.67 225.516 225.516 225.516 94.67 0.00365798 4.58472e+006
1 1963 TIME 1 41647.1 39287.3 4.6305e+006 38016.9  4.6305e+006  29519.5 9767.87  81361.4 66929.5  1157.15 1157.15 1157.15 2388.6 2388.6 2388.6 1157.15 0.0429856  502.58 502.58 502.58 840.409 840.409 840.409 502.58 0.0228862  0 0 0 0 0 0 0 0  80.01 80.01 80.01 189.973 189.973 189.973 80.01 0.00306155 4.6305e+006
1 1964 TIME 1 41227.3 38868.6 4.5696e+006 37885  4.5696e+006  29157.7 9710.9  80686.8 66634.4  913.16 913.16 913.16 1888.43 1888.43 1888.43 913.16 0.0343479  418.89 418.89 418.89 701.321 701.321 701.321 418.89 0.0193287  0 0 0 0 0 0 0 0  105.14 105.14 105.14 250.084 250.084 250.084 105.14 0.0040693 4.5696e+006
