Area Yr Era Seas Bio_all Bio_smry SpawnBio Recruit_0  SpawnBio_GP:1 SmryBio_SX:1_GP:1 SmryBio_SX:2_GP:1 SmryNum_SX:1_GP:1 SmryNum_SX:2_GP:1 sel(B):_1 dead(B):_1 retain(B):_1 sel(N):_1 dead(N):_1 retain(N):_1 obs_cat:_1 F:_1 sel(B):_2 dead(B):_2 retain(B):_2 sel(N):_2 dead(N):_2 retain(N):_2 obs_cat:_2 F:_2 sel(B):_3 dead(B):_3 retain(B):_3 sel(N):_3 dead(N):_3 retain(N):_3 obs_cat:_3 F:_3 sel(B):_4 dead(B):_4 retain(B):_4 sel(N):_4 dead(N):_4 retain(N):_4 obs_cat:_4 F:_4 SSB_vir_LH ABC_buffer
1 1891 TIME 1 54194.9 53538.5 33037.5 20353  33037.5  36203 17335.5  42844.4 40712.5  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  131.91 131.91 127.6 164.133 164.133 141.228 127.6 0.00261724 33037.5 NA
1 1892 TIME 1 54113.5 53457.1 32982.1 20351.7  32982.1  36147 17310.2  42809.6 40672.9  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  142.822 142.822 138.15 177.795 177.795 152.961 138.15 0.00283839 32982.1 NA
1 1893 TIME 1 54029.1 53372.8 32924.6 20350.4  32924.6  36088.8 17284  42773.7 40632.1  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  153.747 153.747 148.71 191.49 191.49 164.717 148.71 0.00306068 32924.6 NA
1 1894 TIME 1 53942.1 53285.8 32865.1 20349.1  32865.1  36028.7 17257.1  42736.8 40590.4  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  164.662 164.662 159.26 205.191 205.191 176.475 159.26 0.0032837 32865.1 NA
1 1895 TIME 1 53852.7 53196.5 32803.9 20347.8  32803.9  35966.9 17229.6  42699.2 40547.8  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  0 0 0 0 0 0 0 0  175.579 175.579 169.81 218.913 218.913 188.246 169.81 0.00350768 32803.9 NA
1 1896 TIME 1 53761.3 53105.1 32741.3 20346.5  32741.3  35903.6 17201.5  42660.8 40504.4  0 0 0 0 0 0 0 0  0.24656 0.24656 0.241594 0.255639 0.255639 0.237712 0.241594 5.51089e-06  0 0 0 0 0 0 0 0  186.497 186.497 180.36 232.656 232.656 200.031 180.36 0.00373265 32741.3 NA
1 1897 TIME 1 53667.9 53011.7 32677.2 20345.2  32677.2  35838.9 17172.8  42621.7 40460.3  0 0 0 0 0 0 0 0  0.201983 0.201983 0.197908 0.209509 0.209509 0.1948 0.197908 4.52372e-06  0 0 0 0 0 0 0 0  197.417 197.417 190.91 246.42 246.42 211.829 190.91 0.00395862 32677.2 NA
1 1898 TIME 1 53572.9 52916.8 32612 20343.9  32612  35773 17143.8  42582.1 40415.6  0 0 0 0 0 0 0 0  0.157402 0.157402 0.154222 0.163339 0.163339 0.151858 0.154222 3.53258e-06  0 0 0 0 0 0 0 0  208.338 208.338 201.46 260.206 260.206 223.641 201.46 0.00418558 32612 NA
1 1899 TIME 1 53476.6 52820.5 32545.8 20342.8  32545.8  35706.1 17114.4  42542.1 40370.5  0 0 0 0 0 0 0 0  0.153123 0.153123 0.150024 0.15897 0.15897 0.147783 0.150024 3.44377e-06  0 0 0 0 0 0 0 0  219.26 219.26 212.01 274.013 274.013 235.467 212.01 0.00441355 32545.8 NA
1 1900 TIME 1 53379.1 52723.1 32478.7 20341.7  32478.7  35638.4 17084.6  42501.7 40325  0 0 0 0 0 0 0 0  0.148893 0.148893 0.145875 0.15465 0.15465 0.143753 0.145875 3.35578e-06  0 0 0 0 0 0 0 0  230.184 230.184 222.56 287.843 287.843 247.307 222.56 0.00464254 32478.7 NA
1 1901 TIME 1 53280.5 52624.6 32410.8 20340.6  32410.8  35569.9 17054.7  42460.9 40279.1  0 0 0 0 0 0 0 0  0.144663 0.144663 0.141726 0.150327 0.150327 0.139722 0.141726 3.26748e-06  0 0 0 0 0 0 0 0  241.109 241.109 233.11 301.694 301.694 259.162 233.11 0.00487255 32410.8 NA
1 1902 TIME 1 53181.1 52525.2 32342.3 20339.7  32342.3  35500.7 17024.4  42419.9 40233  0 0 0 0 0 0 0 0  0.140432 0.140432 0.137577 0.146002 0.146002 0.135688 0.137577 3.17886e-06  0 0 0 0 0 0 0 0  252.036 252.036 243.66 315.568 315.568 271.031 243.66 0.0051036 32342.3 NA
1 1903 TIME 1 53080.9 52425 32273.2 20338.9  32273.2  35430.9 16994  42378.7 40186.7  0 0 0 0 0 0 0 0  0.136152 0.136152 0.133378 0.141621 0.141621 0.131604 0.133378 3.08876e-06  0 0 0 0 0 0 0 0  262.964 262.964 254.21 329.465 329.465 282.914 254.21 0.00533569 32273.2 NA
1 1904 TIME 1 52980 52324.1 32203.5 20338.3  32203.5  35360.7 16963.4  42337.3 40140.1  0 0 0 0 0 0 0 0  0.131921 0.131921 0.129229 0.137288 0.137288 0.127566 0.129229 2.99944e-06  0 0 0 0 0 0 0 0  273.894 273.894 264.76 343.385 343.385 294.813 264.76 0.00556882 32203.5 NA
1 1905 TIME 1 52878.6 52222.7 32133.5 20337.8  32133.5  35290 16932.7  42295.8 40093.5  0 0 0 0 0 0 0 0  0.12769 0.12769 0.12508 0.132952 0.132952 0.123524 0.12508 2.90975e-06  0 0 0 0 0 0 0 0  284.825 284.825 275.31 357.328 357.328 306.726 275.31 0.005803 32133.5 NA
1 1906 TIME 1 52776.7 52120.8 32063 20337.6  32063  35218.9 16901.9  42254.2 40046.7  0 0 0 0 0 0 0 0  0.123408 0.123408 0.120882 0.12856 0.12856 0.119432 0.120882 2.81853e-06  0 0 0 0 0 0 0 0  295.758 295.758 285.86 371.294 371.294 318.654 285.86 0.00603824 32063 NA
1 1907 TIME 1 52674.3 52018.5 31992.3 20337.6  31992.3  35147.6 16870.9  42212.6 39999.9  0 0 0 0 0 0 0 0  0.119177 0.119177 0.116733 0.124216 0.124216 0.115384 0.116733 2.72807e-06  0 0 0 0 0 0 0 0  306.692 306.692 296.41 385.284 385.284 330.597 296.41 0.00627453 31992.3 NA
1 1908 TIME 1 52571.7 51915.9 31921.2 20337.8  31921.2  35075.9 16839.9  42171 39953.2  0 0 0 0 0 0 0 0  0.114945 0.114945 0.112584 0.119868 0.119868 0.111334 0.112584 2.63721e-06  0 0 0 0 0 0 0 0  317.628 317.628 306.96 399.298 399.298 342.555 306.96 0.00651189 31921.2 NA
1 1909 TIME 1 52468.9 51813 31850 20338.3  31850  35004.1 16808.9  42129.5 39906.5  0 0 0 0 0 0 0 0  0.110663 0.110663 0.108386 0.115463 0.115463 0.107232 0.108386 2.5448e-06  0 0 0 0 0 0 0 0  328.566 328.566 317.51 413.335 413.335 354.528 317.51 0.00675031 31850 NA
1 1910 TIME 1 52365.8 51710 31778.5 20339.2  31778.5  34932.2 16777.8  42088.1 39859.9  0 0 0 0 0 0 0 0  0.106431 0.106431 0.104236 0.111107 0.111107 0.103175 0.104236 2.45312e-06  0 0 0 0 0 0 0 0  339.505 339.505 328.06 427.397 427.397 366.517 328.06 0.00698979 31778.5 NA
1 1911 TIME 1 52262.7 51606.8 31707 20340.4  31707  34860.1 16746.7  42046.9 39813.4  0 0 0 0 0 0 0 0  0.102198 0.102198 0.100087 0.106745 0.106745 0.0991153 0.100087 2.36101e-06  0 0 0 0 0 0 0 0  350.446 350.446 338.61 441.484 441.484 378.522 338.61 0.00723033 31707 NA
1 1912 TIME 1 52159.6 51503.7 31635.3 20342.1  31635.3  34788 16715.7  42005.9 39767.2  0 0 0 0 0 0 0 0  0.097965 0.097965 0.0959381 0.10238 0.10238 0.0950518 0.0959381 2.26847e-06  0 0 0 0 0 0 0 0  361.388 361.388 349.16 455.596 455.596 390.543 349.16 0.00747194 31635.3 NA
1 1913 TIME 1 52056.5 51400.5 31563.7 20344.3  31563.7  34715.9 16684.7  41965.2 39721.2  0 0 0 0 0 0 0 0  0.0936818 0.0936818 0.09174 0.0979576 0.0979576 0.0909362 0.09174 2.17434e-06  0 0 0 0 0 0 0 0  372.333 372.333 359.71 469.733 469.733 402.579 359.71 0.00771461 31563.7 NA
1 1914 TIME 1 51953.5 51297.5 31492 20347  31492  34643.8 16653.7  41924.9 39675.6  0 0 0 0 0 0 0 0  0.0894483 0.0894483 0.0875908 0.0935829 0.0935829 0.0868657 0.0875908 2.08092e-06  0 0 0 0 0 0 0 0  383.279 383.279 370.26 483.896 483.896 414.632 370.26 0.00795833 31492 NA
1 1915 TIME 1 51850.7 51194.6 31420.3 20350.3  31420.3  34571.8 16622.8  41885 39630.3  0 0 0 0 0 0 0 0  0.0852145 0.0852145 0.0834416 0.0892034 0.0892034 0.0827915 0.0834416 1.98706e-06  0 0 0 0 0 0 0 0  394.226 394.226 380.81 498.086 498.086 426.702 380.81 0.00820311 31420.3 NA
1 1916 TIME 1 51748.2 51092.1 31348.8 20354.1  31348.8  34500 16592.1  41845.6 39585.6  0 0 0 0 0 0 0 0  0.0809304 0.0809304 0.0792435 0.0847666 0.0847666 0.078665 0.0792435 1.89148e-06  0 0 0 0 0 0 0 0  400.061 400.061 386.42 505.833 505.833 433.249 386.42 0.00834186 31348.8 NA
1 1917 TIME 1 51651 50994.7 31280.5 20358.7  31280.5  34431.6 16563.1  41809.5 39544.6  0 0 0 0 0 0 0 0  0.0766964 0.0766964 0.0750943 0.0803809 0.0803809 0.0745848 0.0750943 1.79893e-06  0 0 0 0 0 0 0 0  545.038 545.038 526.41 689.716 689.716 590.587 526.41 0.0114028 31280.5 NA
1 1918 TIME 1 51425.1 50768.7 31129.2 20361.3  31129.2  34277.4 16491.3  41701.8 39419.6  0 0 0 0 0 0 0 0  0.0724627 0.0724627 0.0709452 0.0759953 0.0759953 0.0705038 0.0709452 1.70603e-06  0 0 0 0 0 0 0 0  438.895 438.895 423.85 555.951 555.951 475.874 423.85 0.00921421 31129.2 NA
1 1919 TIME 1 51319 50662.4 31053.6 20367.1  31053.6  34202.7 16459.7  41667.7 39381.1  0 0 0 0 0 0 0 0  0.068228 0.068228 0.066796 0.0716 0.0716 0.0664176 0.066796 1.60866e-06  0 0 0 0 0 0 0 0  345.304 345.304 333.44 437.772 437.772 374.63 333.44 0.00725805 31053.6 NA
1 1920 TIME 1 51315.6 50659 31044.4 20375.9  31044.4  34196.5 16462.5  41690.2 39408.5  0 0 0 0 0 0 0 0  0.0639419 0.0639419 0.0625979 0.0671384 0.0671384 0.0622755 0.0625979 1.50632e-06  0 0 0 0 0 0 0 0  238.699 238.699 230.49 302.792 302.792 259.113 230.49 0.00501225 31044.4 NA
1 1921 TIME 1 51422 50765.1 31107.2 20388  31107.2  34263.5 16501.6  41767.6 39499.5  0 0 0 0 0 0 0 0  0.0597043 0.0597043 0.0584487 0.0627144 0.0627144 0.0581729 0.0584487 1.40441e-06  0 0 0 0 0 0 0 0  304.217 304.217 293.76 386.004 386.004 330.371 293.76 0.00637825 31107.2 NA
1 1922 TIME 1 51465.3 50808.1 31131.7 20399.8  31131.7  34289.1 16519  41800.2 39537.1  0 0 0 0 0 0 0 0  0.0554662 0.0554662 0.0542995 0.0582822 0.0582822 0.0540624 0.0542995 1.30531e-06  0 0 0 0 0 0 0 0  439.898 439.898 424.78 558.288 558.288 477.858 424.78 0.0092269 31131.7 NA
1 1923 TIME 1 51379.2 50721.7 31073.7 20409.7  31073.7  34229 16492.7  41757.7 39486.2  0 0 0 0 0 0 0 0  0.0511785 0.0511785 0.0501014 0.0537934 0.0537934 0.049897 0.0501014 1.2066e-06  0 0 0 0 0 0 0 0  442.582 442.582 427.36 561.894 561.894 480.892 427.36 0.00929946 31073.7 NA
1 1924 TIME 1 51297.7 50639.8 31017.4 20420.6  31017.4  34172.1 16467.7  41723.6 39445  0 0 0 0 0 0 0 0  0.0469413 0.0469413 0.0459523 0.0493558 0.0493558 0.0457769 0.0459523 1.10986e-06  0 0 0 0 0 0 0 0  551.876 551.876 532.86 701.013 701.013 599.804 532.86 0.0116275 31017.4 NA
1 1925 TIME 1 51118.9 50460.6 30897.4 20430.3  30897.4  34050.3 16410.3  41639.1 39344.5  0 0 0 0 0 0 0 0  0.0427047 0.0427047 0.0418031 0.0449211 0.0449211 0.0416572 0.0418031 1.01354e-06  0 0 0 0 0 0 0 0  547.386 547.386 528.47 695.858 695.858 595.155 528.47 0.0115744 30897.4 NA
1 1926 TIME 1 50958.2 50299.7 30787.4 20441.2  30787.4  33940.3 16359.3  41572.1 39264.9  0 0 0 0 0 0 0 0  0.0384182 0.0384182 0.037605 0.0404344 0.0404344 0.0374893 0.037605 9.14989e-07  0 0 0 0 0 0 0 0  540.406 540.406 521.67 687.626 687.626 587.87 521.67 0.0114634 30787.4 NA
1 1927 TIME 1 50819.1 50160.2 30690.2 20453.7  30690.2  33844.2 16316  41521.9 39204.8  0 0 0 0 0 0 0 0  0.0358663 0.0358663 0.0351047 0.0377746 0.0377746 0.0350157 0.0351047 8.579e-07  0 0 0 0 0 0 0 0  654.823 654.823 632.04 834.13 834.13 712.809 632.04 0.0139458 30690.2 NA
1 1928 TIME 1 50584.8 49925.6 30531.3 20465.1  30531.3  33684.2 16241.3  41420 39084  0 0 0 0 0 0 0 0  0.000505496 0.000505496 0.000494722 0.000532848 0.000532848 0.000493805 0.000494722 1.21527e-08  0 0 0 0 0 0 0 0  642.539 642.539 620.09 819.571 819.571 700.007 620.09 0.0137482 30531.3 NA
1 1929 TIME 1 50383.1 49723.4 30391.9 20478.4  30391.9  33545.2 16178.2  41342.5 38992.1  0 0 0 0 0 0 0 0  1.57622 1.57622 1.54249 1.66316 1.66316 1.54087 1.54249 3.81032e-05  0 0 0 0 0 0 0 0  731.72 731.72 706.04 934.71 934.71 797.914 706.04 0.0157356 30391.9 NA
1 1930 TIME 1 50114.7 49454.7 30208.9 20492.3  30208.9  33361.3 16093.4  41230.7 38860.1  0 0 0 0 0 0 0 0  1.25151 1.25151 1.2246 1.32202 1.32202 1.22446 1.2246 3.04216e-05  0 0 0 0 0 0 0 0  682.916 682.916 658.83 873.813 873.813 745.491 658.83 0.0147602 30208.9 NA
1 1931 TIME 1 49918.6 49258.1 30070.9 20512.6  30070.9  33224.8 16033.4  41164.7 38781.9  0 0 0 0 0 0 0 0  83.2491 83.2491 81.4511 88.0487 88.0487 81.5268 81.4511 0.00203324  67.3894 67.3894 63.3932 88.4097 88.4097 72.0578 63.3932 0.00144909  550.386 550.386 530.879 705.467 705.467 601.533 530.879 0.0119461 30070.9 NA
1 1932 TIME 1 49730.8 49069.8 29936.2 20542.8  29936.2  33092.3 15977.5  41108.8 38717.1  1.99797 1.99797 1.99 1.86534 1.86534 1.84587 1.99 5.49145e-05  256.448 256.448 250.878 271.646 271.646 251.434 250.878 0.00630043  38.6999 38.6999 36.3958 50.8823 50.8823 41.4401 36.3958 0.000836522  539.133 539.133 519.912 692.506 692.506 590.092 519.912 0.0117636 29936.2 NA
1 1933 TIME 1 49441.2 48779.5 29731.8 20588.6  29731.8  32888.7 15890.8  41002.9 38604.8  5.984 5.984 5.96 5.59434 5.59434 5.53566 5.96 0.00016578  417.567 417.567 408.431 443.163 443.163 410.005 408.431 0.0103328  41.0204 41.0204 38.5658 54.0829 54.0829 44.0043 38.5658 0.000892311  406.687 406.687 392.08 523.783 523.783 445.945 392.08 0.00893063 29731.8 NA
1 1934 TIME 1 49155 48492.2 29524.4 20664.1  29524.4  32683.8 15808.4  40910.3 38515.1  9.97027 9.97027 9.93 9.33696 9.33696 9.23838 9.93 0.000280765  580.685 580.685 567.855 617.847 617.847 571.235 567.855 0.0145917  148.348 148.348 139.408 196.332 196.332 159.51 139.408 0.00327311  930.126 930.126 896.363 1202.33 1202.33 1022.32 896.363 0.0207188 29524.4 NA
1 1935 TIME 1 48142.7 47478.2 28846.5 20761.4  28846.5  31992.3 15486  40414.8 37954.8  13.9569 13.9569 13.9 13.0988 13.0988 12.9593 13.9 0.000402834  664.86 664.86 649.957 709.871 709.871 655.636 649.957 0.0170999  165.471 165.471 155.383 220.238 220.238 178.475 155.383 0.00373017  806.999 806.999 777.206 1048.81 1048.81 889.799 777.206 0.0183693 28846.5 NA
1 1936 TIME 1 47228.2 46561.1 28219.6 20902.2  28219.6  31361.4 15199.7  40017.9 37512.4  15.9458 15.9458 15.88 15.005 15.005 14.8434 15.88 0.000469745  787.736 787.736 769.786 844.499 844.499 779.083 769.786 0.020645  101.777 101.777 95.4917 136.339 136.339 110.186 95.4917 0.00233311  448.373 448.373 431.506 586.329 586.329 496.254 431.506 0.0103803 28219.6 NA
1 1937 TIME 1 46688.3 46017.7 27821.7 21078.4  27821.7  30973.9 15043.9  39871.3 37368.5  19.8329 19.8329 19.75 18.7244 18.7244 18.5201 19.75 0.000597679  1076.41 1076.41 1051.41 1159.65 1159.65 1068.42 1051.41 0.0288024  79.5046 79.5046 74.5253 107.292 107.292 86.4638 74.5253 0.00185637  770.633 770.633 741.046 1014.94 1014.94 856.865 741.046 0.0181756 27821.7 NA
1 1938 TIME 1 45663.2 44987.9 27103.9 21207.4  27103.9  30256.3 14731.6  39463.7 36928.4  27.6075 27.6075 27.49 26.1734 26.1734 25.8831 27.49 0.000858911  1215.8 1215.8 1186.87 1318.05 1318.05 1212.28 1186.87 0.0335016  51.1199 51.1199 47.86 69.6419 69.6419 55.9106 47.86 0.00122544  926.506 926.506 890 1231.37 1231.37 1036.14 890 0.0224402 27103.9 NA
1 1939 TIME 1 44486.9 43806.4 26278.1 21166.8  26278.1  29432.7 14373.7  39008.5 36431.7  35.3738 35.3738 35.22 33.7104 33.7104 33.329 35.22 0.00114584  1583.35 1583.35 1544.54 1729.95 1729.95 1587.67 1544.54 0.0452832  32.9922 32.9922 30.8393 45.4852 45.4852 36.336 30.8393 0.000817684  1072.64 1072.64 1028.96 1441.99 1441.99 1208.1 1028.96 0.0268685 26278.1 NA
1 1940 TIME 1 42960.3 42277 25212.5 20775  25212.5  28369.2 13907.8  38406.5 35775.4  39.2653 39.2653 39.09 37.6611 37.6611 37.2245 39.09 0.00132966  1781.87 1781.87 1736.58 1965.69 1965.69 1799.2 1736.58 0.053066  173.444 173.444 161.807 242.627 242.627 192.671 161.807 0.00445464  623.088 623.088 596.696 849.433 849.433 707.94 596.696 0.0161804 25212.5 NA
1 1941 TIME 1 41689.1 41009.7 24300.3 19979.7  24300.3  27473.2 13536.5  37994.5 35339.1  41.5914 41.5914 41.4 40.1963 40.1963 39.7176 41.4 0.00146259  1851.52 1851.52 1802.66 2064.43 2064.43 1884.6 1802.66 0.0570116  119.011 119.011 110.81 168.979 168.979 133.492 110.81 0.00314428  346.397 346.397 331.166 479.114 479.114 397.48 331.166 0.00925686 24300.3 NA
1 1942 TIME 1 40800.5 40136.6 23641.5 18954.5  23641.5  26836 13300.6  37770.9 35131.3  46.2203 46.2203 46 45.0819 45.0819 44.5283 46 0.00170029  3001.8 3001.8 2919.25 3388.8 3388.8 3084.93 2919.25 0.0961928  26.2252 26.2252 24.3679 37.8474 37.8474 29.7537 24.3679 0.000716926  225.873 225.873 215.556 317.439 317.439 262.212 215.556 0.00624817 23641.5 NA
1 1943 TIME 1 39123.9 38487 22491.7 18052.2  22491.7  25673.1 12813.9  36978.9 34362.7  50.8625 50.8625 50.61 50.1686 50.1686 49.531 50.61 0.00198329  2952.2 2952.2 2867.3 3381.69 3381.69 3069.39 2867.3 0.0996558  77.2817 77.2817 71.6586 113.515 113.515 88.8729 71.6586 0.00221101  361.877 361.877 344.717 517.559 517.559 425.916 344.717 0.0104807 22491.7 NA
1 1944 TIME 1 37408.9 36803.9 21368.6 17762.4  21368.6  24500.6 12303.3  35943.1 33328.8  55.4951 55.4951 55.21 55.3546 55.3546 54.6329 55.21 0.00226609  2109.44 2109.44 2046.97 2447.04 2447.04 2217.98 2046.97 0.0741698  92.3222 92.3222 85.5299 137.221 137.221 107.463 85.5299 0.00273854  469.52 469.52 446.913 679.752 679.752 559.448 446.913 0.0141021 21368.6 NA
1 1945 TIME 1 36420 35839.6 20775.8 18287.1  20775.8  23831 12008.6  35084.5 32478.1  60.1349 60.1349 59.82 60.5387 60.5387 59.7425 59.82 0.00252683  1923.35 1923.35 1866.05 2249.22 2249.22 2040.11 1866.05 0.0693676  109.767 109.767 101.753 163.729 163.729 128.798 101.753 0.00333493  461.315 461.315 439.343 670.718 670.718 554.151 439.343 0.0141913 20775.8 NA
1 1946 TIME 1 35586.9 35010.2 20325.3 18996.2  20325.3  23271.6 11738.7  34152.3 31561.7  64.7721 64.7721 64.43 65.6761 65.6761 64.8131 64.43 0.00284836  2568.72 2568.72 2492.36 3020.7 3020.7 2742.34 2492.36 0.0967564  77.5322 77.5322 71.9122 115.89 115.89 91.4224 71.9122 0.00245864  1170.75 1170.75 1115.57 1706.34 1706.34 1413.33 1115.57 0.0375913 20325.3 NA
1 1947 TIME 1 33479.8 32885.4 19063.8 19027.4  19063.8  21865.5 11019.8  32497.1 29845.3  69.3975 69.3975 69.03 70.723 70.723 69.7966 69.03 0.00323548  1832.59 1832.59 1777.99 2164.78 2164.78 1964.85 1777.99 0.0730682  165.791 165.791 153.68 249.162 249.162 196.013 153.68 0.00555732  1147.25 1147.25 1092.65 1680.36 1680.36 1388.7 1092.65 0.0389455 19063.8 NA
1 1948 TIME 1 32062.9 31450.3 18188.1 18837.7  18188.1  20913.3 10537  31582.5 28896.6  74.0334 74.0334 73.64 75.6821 75.6821 74.6882 73.64 0.00372797  2387.27 2387.27 2314.74 2834.14 2834.14 2565.89 2314.74 0.102618  294.904 294.904 272.662 448.637 448.637 349.293 272.662 0.0106197  1870.96 1870.96 1778.02 2770.09 2770.09 2269.04 1778.02 0.0682651 18188.1 NA
