year,method,mase,stock_name,period,depletion,autocorrS,autocorrR,num_yrs,log_sigmaR_full,log_sigmaR_test,regime_shift,detectable_SR,region
20,HMM,1.9608826705876736,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
21,HMM,2.9461690272669157,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
22,HMM,2.451048942159493,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
23,HMM,1.1352330384588316,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
24,HMM,1.118659110432775,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
25,HMM,1.2153299256568881,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
26,HMM,2.512188280890596,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
27,HMM,0.9577167727122333,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
28,HMM,0.4858078903791449,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
29,HMM,1.4369188479594974,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
30,HMM,1.8351400386725516,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
31,HMM,1.6449605454326746,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
32,HMM,1.3980023512988744,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
33,HMM,2.317520522643266,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
34,HMM,2.101670554346878,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
35,HMM,1.358855526922308,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
36,HMM,1.4213996163663665,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
37,HMM,1.2562373376395963,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
38,HMM,2.783620140963666,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
39,HMM,1.1911664479113955,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
40,HMM,3.2742882876329165,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
41,HMM,1.740600298217,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
42,HMM,1.8936721597600157,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
43,HMM,1.4532958531215057,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
44,HMM,1.146525176358271,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
45,HMM,1.1018238476657471,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
46,HMM,1.0158142709269278,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
1,PELT,5.572432116630842,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
2,PELT,4.6027510825157405,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
3,PELT,3.413235517847041,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
4,PELT,2.8565612566183143,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
5,PELT,2.104321567934682,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
6,PELT,4.018140233823089,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
7,PELT,2.1898162296700443,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
8,PELT,2.255038737105681,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
9,PELT,1.6961040459343477,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
10,PELT,2.7857624618602337,black_wa,early,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
11,PELT,1.861593807449888,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
12,PELT,1.3036212397104485,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
13,PELT,1.2016660321640835,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
14,PELT,1.314236179214949,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
15,PELT,2.0709171905075343,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
16,PELT,1.0940281128530243,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
17,PELT,1.2715327805583319,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
18,PELT,1.6859334748060264,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
19,PELT,1.4972956395725556,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
20,PELT,1.0378574028076588,black_wa,mid,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
21,PELT,1.6021374385637805,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
22,PELT,0.9814274560061922,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
23,PELT,1.499098097243962,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
24,PELT,1.3370140027967028,black_wa,late,0.4870681332498803,0.9704115556539972,-0.12444890021241774,64,0.3425362966949715,0.39781843503420705,0,0,West Coast
